,teen_dose0,teen_dose1,teen_dose2-full,teen_dose2-waned-1,teen_dose2-waned-2,teen_dose2-waned-3,teen_dose3-full,teen_dose3-waned,adu_dose0,adu_dose1,adu_dose2-full,adu_dose2-waned-1,adu_dose2-waned-2,adu_dose2-waned-3,adu_dose3-full,adu_dose3-waned,sen_dose0,sen_dose1,sen_dose2-full,sen_dose2-waned-1,sen_dose2-waned-2,sen_dose2-waned-3,sen_dose3-full,sen_dose3-waned,time,date,week
63,0.7414484114501415,0.19473859704309532,0.05326108839257628,0.010026737967914439,0.0003510537905001573,0.00017222396980182448,0.0,0.0,0.36315027114967463,0.1431751355748373,0.19968020607375273,0.19017638286334057,0.07042662689804773,0.03336781453362256,2.440347071583514e-07,2.7114967462039047e-08,0.14020571619713074,0.0492420278004906,0.07340949973983497,0.2302617260090686,0.2390491340221512,0.2677789712331822,8.176614881439084e-07,7.433286255853714e-08,2021-08-01,2021-08-01,30
64,0.7330830449826989,0.19692434727901856,0.058771783579742054,0.010680088078011954,0.00036284995281535076,0.00017568417741428122,0.0,0.0,0.3575093682212581,0.13821370661605206,0.19976061550976137,0.19978489696312365,0.07042502711496747,0.03428118221258134,2.440347071583514e-07,2.7114967462039047e-08,0.13898688024975842,0.047746710770831785,0.07116011298595108,0.23402486434252584,0.23202059020292873,0.27600323347952127,8.176614881439084e-07,7.433286255853714e-08,2021-08-02,2021-08-02,31
65,0.7227098930481284,0.19972617175212332,0.06551462724127084,0.011483328090594526,0.000379207297892419,0.0001843346964454231,0.0,0.0,0.3500438720173536,0.13442664045553143,0.1994223834056399,0.20807079718004337,0.07251222885032538,0.03549693600867679,2.440347071583514e-07,2.7114967462039047e-08,0.13726990262395006,0.04593800639262618,0.06846963502564483,0.2332439976213484,0.22908001932654426,0.2859381550583513,8.176614881439084e-07,7.433286255853714e-08,2021-08-03,2021-08-03,31
66,0.7106178043409878,0.20106401384083045,0.07493032400125826,0.012791601132431583,0.0004007549543881724,0.0001928279333123624,0.0,0.0,0.342259978308026,0.13222998915401302,0.19800395878524946,0.21604224511930586,0.07459212310195228,0.036842109544468545,2.440347071583514e-07,5.4229934924078093e-08,0.13560819148145395,0.044681669516093064,0.0664187913476548,0.2315538169924924,0.22624604177506877,0.295425741470304,8.176614881439084e-07,7.433286255853714e-08,2021-08-04,2021-08-04,31
67,0.6986624724756213,0.20386725385341303,0.08294982698961938,0.01389933941491035,0.0004193142497640768,0.00019896193771626298,0.0,0.0,0.3334390726681128,0.13133248373101952,0.19703191431670283,0.22275101681127984,0.07687947396963124,0.03853473427331887,2.440347071583514e-07,5.4229934924078093e-08,0.13366576228350555,0.04325302906414926,0.06416784360365718,0.22920396937486062,0.2240715082137813,0.30556805173567236,8.176614881439084e-07,7.433286255853714e-08,2021-08-05,2021-08-05,31
68,0.6874010695187166,0.20493708713431896,0.09196020761245675,0.015047027367096571,0.000443535703051274,0.00020824158540421516,0.0,0.0,0.32457726409978305,0.12958844902386116,0.1955000542299349,0.2300655097613883,0.07992415943600868,0.0403127169197397,2.440347071583514e-07,5.4229934924078093e-08,0.13170263138333457,0.04188314874005798,0.061158254664387124,0.22611287445179512,0.22384442131866497,0.31522738422656654,7.433286255853712e-07,1.4866572511707427e-07,2021-08-06,2021-08-06,31
69,0.6794720037747719,0.2051217363950928,0.09873749606794589,0.015981597986788297,0.0004710600817867254,0.00021311733249449513,0.0,0.0,0.3187810873101952,0.12855912418655097,0.19314408893709328,0.2364205802603037,0.08165149132321041,0.04141117136659436,2.440347071583514e-07,5.4229934924078093e-08,0.1307881141752769,0.041639559949453654,0.05976124284546198,0.2234739834981045,0.22319081245818775,0.3210712108823311,7.433286255853712e-07,1.4866572511707427e-07,2021-08-07,2021-08-07,31
70,0.6756415539477824,0.20606574394463667,0.10116750550487574,0.016427178357974206,0.0004803397294746776,0.00021469015413652092,0.0,0.0,0.3163802467462039,0.12886925162689805,0.19160710412147505,0.23932414587852496,0.08195222342733188,0.041834517353579175,2.440347071583514e-07,5.4229934924078093e-08,0.13055835129710847,0.041634505314799675,0.059443915855199585,0.22300371664312793,0.22228079238831489,0.3230036051438341,7.433286255853712e-07,1.4866572511707427e-07,2021-08-08,2021-08-08,31
71,0.6651846492607738,0.20555095942120163,0.11110066058508965,0.01744149103491664,0.0005004718464926077,0.00021877949040578797,0.0,0.0,0.3095385845986985,0.12802528470715835,0.18922371203904553,0.2457353579175705,0.08426719088937093,0.04317697939262473,2.440347071583514e-07,5.4229934924078093e-08,0.1291823756782874,0.040913439381550586,0.057612131123169555,0.21971753512227757,0.22087868876830447,0.3316193414108377,7.433286255853712e-07,1.4866572511707427e-07,2021-08-09,2021-08-09,32
72,0.6524242686379365,0.20842592010066058,0.11963117332494495,0.018767851525636994,0.0005234350424661844,0.00022428436615287828,0.0,0.0,0.30037322396963123,0.1292270065075922,0.18600862255965292,0.25237573210412145,0.08699552603036877,0.04498760845986985,1.6268980477223426e-07,1.3557483731019523e-07,0.12713974578161003,0.04023013454248123,0.055135806139894446,0.21575269456626775,0.21975250873411134,0.3419116553928492,5.203300379097599e-07,3.716643127926856e-07,2021-08-10,2021-08-10,32
73,0.6382120949984271,0.2110610254797106,0.12888801509908776,0.02104749921358918,0.0005556778861277132,0.00023262032085561498,0.0,0.0,0.29140695498915403,0.13116292028199567,0.18243169739696313,0.25866754338394793,0.0893337445770065,0.04696488611713666,1.3557483731019523e-07,1.8980477223427332e-07,0.12519333977551475,0.039901583289972495,0.053493644540251246,0.21173247602765183,0.21802746599271539,0.3515738496989519,4.4599717535122276e-07,4.4599717535122276e-07,2021-08-11,2021-08-11,32
74,0.6235833595470274,0.21636174897766594,0.13543551431267695,0.023786882667505505,0.0005883925762818497,0.00024111355772255425,0.0,0.0,0.28184487527114965,0.1337780504338395,0.17929818329718003,0.2640138150759219,0.09160992407809111,0.049422803687635575,1.0845986984815619e-07,2.1691973969631237e-07,0.12294023637850293,0.039562551103843005,0.051571917044525385,0.2068854530587973,0.21733267672638074,0.3616287073515201,1.4866572511707427e-07,7.433286255853712e-07,2021-08-12,2021-08-12,32
75,0.6096852783894307,0.22007518087448882,0.14197986788298206,0.027377005347593582,0.0006283422459893048,0.0002513368983957219,0.0,0.0,0.272896420824295,0.135234829175705,0.174604284164859,0.27067878253796096,0.09446041214750542,0.05209316702819956,1.0845986984815619e-07,2.1691973969631237e-07,0.1208252062736936,0.03912684902995614,0.04929926410466067,0.20098911023563515,0.21913955994945367,0.3705414034044451,1.4866572511707427e-07,7.433286255853712e-07,2021-08-13,2021-08-13,32
76,0.6002463038691412,0.22225149418055992,0.1460784837999371,0.030486945580371187,0.0006797735136835483,0.00025416797735136837,0.0,0.0,0.26738013828633406,0.1361348427331887,0.17080639913232104,0.2754497017353579,0.09730791757049892,0.05288893709327549,1.0845986984815619e-07,2.1691973969631237e-07,0.11987742510964097,0.039158700661562476,0.048317326990262394,0.19700639262618003,0.2226046606704824,0.3729571842711663,2.2299858767561138e-07,7.433286255853712e-07,2021-08-14,2021-08-14,32
77,0.5960250078641082,0.22428939918213275,0.14692183076439133,0.03180056621579113,0.00070305127398553,0.00025715633847121734,0.0,0.0,0.2652988069414317,0.1369129338394794,0.1693306805856833,0.27710347071583513,0.09791331344902386,0.05340940889370933,1.0845986984815619e-07,2.1691973969631237e-07,0.11963450531479967,0.039229242548130525,0.04813729279714562,0.1961010926930796,0.22215691667286108,0.3746629376347283,2.2299858767561138e-07,7.433286255853712e-07,2021-08-15,2021-08-15,32
78,0.5833891160742372,0.22640673167662786,0.15342481912551117,0.035771783579742054,0.0007389116074237182,0.0002658068575023592,0.0,0.0,0.2589711090021692,0.13790973427331887,0.16308123644251626,0.28396029013015184,0.1005890726681128,0.05545818872017354,1.3557483731019523e-07,2.1691973969631237e-07,0.1182138556455809,0.03914992938378057,0.04649632052330335,0.19084304616070763,0.22250118932580093,0.38271931911097895,2.2299858767561138e-07,7.433286255853712e-07,2021-08-16,2021-08-16,33
79,0.5691737967914439,0.23153240012582574,0.15779396036489463,0.04043079584775087,0.0007886127713117333,0.0002776030198175527,0.0,0.0,0.25159053687635574,0.13950098969631236,0.15582746746203904,0.2917685330802603,0.10317009219088936,0.05811274403470716,1.0845986984815619e-07,2.440347071583514e-07,0.11628328253921058,0.039085854456255106,0.0444562551103843,0.18510570133055823,0.2214290121162566,0.39356392626180037,2.2299858767561138e-07,7.433286255853712e-07,2021-08-17,2021-08-17,33
80,0.5543334381881094,0.23753994966970746,0.16360663730732936,0.04335184020132117,0.0008755898081157597,0.0002898710286253539,0.0,0.0,0.24461355748373104,0.14151965835140998,0.1565508676789588,0.29073953362255966,0.10563633405639913,0.060911117136659435,1.0845986984815619e-07,2.440347071583514e-07,0.11447193934438415,0.03931245818776481,0.04546714487474913,0.17748375826953097,0.21930186575485022,0.4038889838697688,2.2299858767561138e-07,7.433286255853712e-07,2021-08-18,2021-08-18,33
81,0.5411984114501416,0.2428425605536332,0.1651028625353885,0.04960648002516515,0.0009403900597672224,0.0003067002201950299,0.0,0.0,0.23789334327548806,0.1428070770065076,0.14952510845986985,0.29772055314533624,0.10772377982646421,0.06430189804772234,1.0845986984815619e-07,2.440347071583514e-07,0.11255898312644019,0.039430721772095445,0.04329480413290716,0.17241329071582548,0.21787638444956514,0.41435345276146585,2.2299858767561138e-07,7.433286255853712e-07,2021-08-19,2021-08-19,33
82,0.5290797420572507,0.24644243472790187,0.1672743000943693,0.05585121107266436,0.0010283107895564642,0.00032148474363007237,0.0,0.0,0.2311965428416486,0.14302832158351408,0.14344703091106292,0.3036561550976139,0.11049953904555314,0.0681449295010846,1.0845986984815619e-07,2.440347071583514e-07,0.11073258752694566,0.039402363785029364,0.041140489110235635,0.16555478331970563,0.21773351668772764,0.4253655690180629,2.2299858767561138e-07,7.433286255853712e-07,2021-08-20,2021-08-20,33
83,0.5214421201635735,0.24815728216420258,0.16861088392576282,0.06032982069833281,0.0011286568103177099,0.0003285624410191884,0.0,0.0,0.2272396963123644,0.1427618085683297,0.1393422180043384,0.3074783080260304,0.11377563720173536,0.06937632863340563,1.0845986984815619e-07,2.440347071583514e-07,0.10995540028246488,0.03942217349290121,0.04037835427042295,0.16220445253846727,0.2200611016130231,0.42790990857057903,2.2299858767561138e-07,7.433286255853712e-07,2021-08-21,2021-08-21,33
84,0.5185231204781378,0.24900346020761246,0.16866215791129285,0.06229836426549229,0.0011777288455489148,0.0003326517772884555,0.0,0.0,0.2259237255965293,0.1426179636659436,0.13778302603036877,0.3087008812364425,0.1147691431670282,0.07018039587852494,1.0845986984815619e-07,2.440347071583514e-07,0.10976577715007804,0.03942938378056939,0.04024262246339107,0.1613997621348398,0.21942280532223296,0.42967200624396046,2.2299858767561138e-07,7.433286255853712e-07,2021-08-22,2021-08-22,33
85,0.5086846492607738,0.24926108839257627,0.17206385655866624,0.06838597043095312,0.0012621893677256999,0.00033988675684177417,0.0,0.0,0.22126572668112798,0.14153382592190888,0.13292584056399132,0.3125406453362256,0.11856353036876356,0.07314699023861171,1.0845986984815619e-07,2.440347071583514e-07,0.1086100869694492,0.03918289600832528,0.038937263064000596,0.15535505091801083,0.21790098862707202,0.43994885899055974,2.2299858767561138e-07,7.433286255853712e-07,2021-08-23,2021-08-23,34
86,0.49806692356086824,0.2509688581314879,0.17340295690468702,0.07551588549858446,0.0016915696759987418,0.0003516829191569676,0.0,0.0,0.2157436550976139,0.14075554501084597,0.12797605748373103,0.31653469360086767,0.12214362798264643,0.07682356290672451,1.0845986984815619e-07,2.440347071583514e-07,0.10701036943432692,0.038947260834014716,0.0372499070839218,0.14869482643276594,0.21679264847989294,0.4512418791347655,2.2299858767561138e-07,7.433286255853712e-07,2021-08-24,2021-08-24,34
87,0.48813730732934885,0.25204655552060395,0.171500786410821,0.08549826989619377,0.002446052217678515,0.00036882667505504875,0.0,0.0,0.2108204989154013,0.13984273318872018,0.1238347071583514,0.31926690618221254,0.1258627169197397,0.08035043383947939,1.0845986984815619e-07,2.440347071583514e-07,0.10556481825615105,0.0388375826953096,0.035894075670854085,0.14372229242548132,0.21502159369657325,0.46089883297405787,2.9733145023414854e-07,8.176614881439084e-07,2021-08-25,2021-08-25,34
88,0.4794877319911922,0.25234586347908144,0.17069927650204467,0.09407455174583203,0.0030111670336583833,0.0003793645800566216,0.0,0.0,0.2059796773318872,0.13837756236442517,0.12042490509761389,0.3217062093275488,0.1319769251626898,0.08151369305856833,1.0845986984815619e-07,2.440347071583514e-07,0.10400910577566341,0.03863807329220248,0.034283356872073144,0.13786549468520032,0.22184468148368391,0.463299970266855,2.2299858767561138e-07,8.919943507024455e-07,2021-08-26,2021-08-26,34
89,0.47148537275872915,0.2522082415854042,0.16864784523435042,0.10336237810632275,0.0039026423403586033,0.00039163258886442277,0.0,0.0,0.2014663909978308,0.13656353036876356,0.11614777657266812,0.3233914723427332,0.13826163232104122,0.08414907809110629,8.134490238611713e-08,2.7114967462039046e-07,0.10265487251914071,0.03842135583141307,0.03252441834535048,0.13134587080948487,0.22443053593993906,0.4705657845833643,2.2299858767561138e-07,8.919943507024455e-07,2021-08-27,2021-08-27,34
90,0.46628342245989307,0.25155064485687323,0.16676329034287513,0.1102623466498899,0.00473230575652721,0.0004062598301352627,0.0,0.0,0.19890433839479393,0.1346781995661605,0.11377133947939262,0.32389609544468545,0.1427525352494577,0.08597852494577006,8.134490238611713e-08,2.7114967462039046e-07,0.10211967590871925,0.038264476324983275,0.032063628930350106,0.1287657028172155,0.22463052850665277,0.4741008325280607,2.2299858767561138e-07,8.919943507024455e-07,2021-08-28,2021-08-28,34
91,0.464829977980497,0.2515114815979868,0.16536929852154766,0.11280654293803083,0.005066058508965084,0.00041475306700220193,0.0,0.0,0.19826274403470717,0.13422323752711496,0.11277806399132322,0.3233968817787419,0.14473850325379609,0.08658253796095444,8.134490238611713e-08,2.7114967462039046e-07,0.10201832305062067,0.03824626477365643,0.0319503456478109,0.12827465992715378,0.22459157808667213,0.4748662380138259,2.2299858767561138e-07,8.919943507024455e-07,2021-08-29,2021-08-29,34
92,0.45740688895879206,0.24746020761245674,0.1658721296005033,0.1232128027681661,0.0056222082415854045,0.00042403271469015414,0.0,0.0,0.19506252711496747,0.13067913503253797,0.11183779826464209,0.3223591377440347,0.15097310195227764,0.08907104121475054,8.134490238611713e-08,2.7114967462039046e-07,0.10116304913402216,0.037771166282613546,0.031186575485021927,0.1240017839887014,0.22501033226789563,0.48081673232736194,2.2299858767561138e-07,8.919943507024455e-07,2021-08-30,2021-08-30,35
93,0.4493678829820698,0.24493724441648318,0.166548914753067,0.1324639823843976,0.006246461151305442,0.00043394149103491664,0.0,0.0,0.19136628253796095,0.12711439804772234,0.1111353579175705,0.3203361849240781,0.15816702819956616,0.0918644251626898,8.134490238611713e-08,2.7114967462039046e-07,0.09997855496915187,0.03721281498550509,0.03020582769642459,0.11876919646175574,0.22690619192745112,0.48687906043261725,2.2299858767561138e-07,8.919943507024455e-07,2021-08-31,2021-08-31,35
94,0.44126344762503933,0.24209248191255112,0.1659212016357345,0.142999213589179,0.00726706511481598,0.0004551745832022649,0.0,0.0,0.1880637201735358,0.12355714479392625,0.11096572668112799,0.3173808432754881,0.16531784164859,0.09469934924078091,5.4229934924078093e-08,2.982646420824295e-07,0.09893191109789638,0.036675425555638144,0.029517505389132535,0.11521653162863302,0.227623504051141,0.4919899650635546,2.2299858767561138e-07,8.919943507024455e-07,2021-09-01,2021-09-01,35
95,0.43421516200062915,0.23919613085876062,0.16653759043724442,0.151536489462095,0.008041207927021076,0.0004718464926077383,0.0,0.0,0.184824647505423,0.11979377711496747,0.11102255965292841,0.3151516946854664,0.17122830802603037,0.09796491323210413,5.4229934924078093e-08,2.982646420824295e-07,0.09781011670259422,0.03605812829852078,0.02866669144428752,0.11154720136772467,0.2283329368913997,0.4975419609009143,2.2299858767561138e-07,8.919943507024455e-07,2021-09-02,2021-09-02,35
96,0.4271833910034602,0.23462865681031772,0.1679521862220824,0.16084633532557407,0.00889509279647688,0.0004927650204466814,0.0,0.0,0.18170120661605205,0.11511705531453362,0.1113319956616052,0.3108958920824295,0.17945257592190889,0.10148838123644252,1.0845986984815619e-07,2.982646420824295e-07,0.09680688322307293,0.03527179811194529,0.027908905076934512,0.10665450085482792,0.22971634579647662,0.5036020590202929,2.2299858767561138e-07,8.919943507024455e-07,2021-09-03,2021-09-03,35
97,0.42255670022019504,0.2310671594841145,0.1688774771940862,0.1672994652406417,0.009687008493236867,0.0005105379050015728,0.0,0.0,0.17999197396963124,0.11185558568329718,0.11168751355748373,0.3064768438177874,0.1866905097613883,0.10328590021691975,1.0845986984815619e-07,2.982646420824295e-07,0.09641886568051736,0.03492674496394856,0.027728462053073662,0.10450434847245968,0.23004244406452093,0.5063432691592953,2.2299858767561138e-07,8.919943507024455e-07,2021-09-04,2021-09-04,35
98,0.4208957219251337,0.2294032714690154,0.1700191884240327,0.1691338471217364,0.010026580685750236,0.000519817552689525,0.0,0.0,0.1795113204989154,0.11060073210412147,0.11212017353579176,0.30378690347071585,0.19017643709327547,0.10379389913232104,1.0845986984815619e-07,2.982646420824295e-07,0.0963506652791199,0.03481505983795436,0.02773886865383186,0.10397390916524195,0.23026224633910652,0.5068273619267079,2.2299858767561138e-07,8.919943507024455e-07,2021-09-05,2021-09-05,35
99,0.4138781849638251,0.2212316766278704,0.1746895250078641,0.17898395721925134,0.010679930795847751,0.000533658383139352,1.4155394778232148e-06,0.0,0.17729356019522777,0.10568880151843818,0.11391884490238612,0.2985986442516269,0.1997850054229935,0.10467548806941432,3.0314533622559654e-05,2.982646420824295e-07,0.09571645729577045,0.0340424812309522,0.027646026908496248,0.10051653906191928,0.23402553333828885,0.5077112911618227,0.00031256968705864864,8.919943507024455e-07,2021-09-06,2021-09-06,36
100,0.40657439446366783,0.21425180874488833,0.17988345391632587,0.18724536017615603,0.011483170808430324,0.0005563070147845235,3.774771940861906e-06,0.0,0.17470010845986983,0.10063859815618222,0.11577318329718005,0.2927997017353579,0.20807094631236445,0.1079319956616052,7.676247288503253e-05,2.982646420824295e-07,0.09484207983349438,0.03308919943507024,0.027481379617929087,0.09629762878168438,0.23324500111499294,0.5140049431353602,0.001013974578161005,8.919943507024455e-07,2021-09-07,2021-09-07,36
101,0.39887606165460837,0.20677021075810004,0.1862304183705568,0.19474001258257315,0.01279144385026738,0.0005836741113557722,6.448568732305757e-06,0.0,0.172397329175705,0.09609332971800434,0.1176627169197397,0.28636212039045555,0.21604244848156184,0.11129387201735358,0.00013996746203904554,3.253796095444685e-07,0.09408165464952055,0.03219832007730618,0.027547461532743626,0.0929202408384747,0.2315551921504497,0.5190957407269754,0.0025774920092172748,8.919943507024455e-07,2021-09-08,2021-09-08,36
102,0.392492214532872,0.19956008178672538,0.19199197860962566,0.20144007549543883,0.013899182132746147,0.0006074237181503617,7.392261717521233e-06,0.0,0.1701470715835141,0.09149288232104122,0.11908072125813449,0.2811069414316703,0.22275127440347073,0.11519625813449023,0.00021759761388286334,3.253796095444685e-07,0.09325968185534825,0.031201850888277708,0.027570802051587007,0.08909797071285215,0.22920575336356203,0.5252004385638891,0.004440942540697242,8.919943507024455e-07,2021-09-09,2021-09-09,36
103,0.385631959735766,0.19069235608681975,0.19920100660585088,0.20877776030198175,0.015046870084932369,0.000639509279647688,8.807801195344448e-06,0.0,0.16780184381778743,0.08608082971800433,0.12036233731019523,0.2754460547722343,0.23006578091106292,0.11992424078091106,0.00031228308026030367,3.253796095444685e-07,0.09247520999033673,0.030108600312198024,0.02759399390470527,0.08461280011893257,0.22611462127406526,0.5325209990336728,0.0065529621645729575,8.919943507024455e-07,2021-09-10,2021-09-10,36
104,0.3806572821642026,0.1843162944322114,0.20462912865681032,0.21373340673167662,0.015981440704624095,0.0006703365838313935,1.0380622837370241e-05,0.0,0.1664332700650759,0.08260250813449024,0.12098468004338395,0.2704899945770065,0.23642087852494578,0.12270094902386117,0.0003613882863340564,3.253796095444685e-07,0.09214996655021185,0.029658997993012713,0.027610570133055824,0.0828205233033524,0.22347587898609975,0.5368563145766744,0.0074083104140340444,9.663272132609826e-07,2021-09-11,2021-09-11,36
105,0.3788955646429695,0.18162378106322744,0.20701038062283736,0.21534995281535074,0.016427021075810004,0.0006807172066687638,1.085246932997798e-05,0.0,0.16605107104121475,0.08146319143167027,0.12104582429501085,0.26832326464208245,0.239324444143167,0.12341163232104121,0.00037478308026030367,3.253796095444685e-07,0.09209191258455363,0.029523229019549544,0.02762142273098937,0.08245120047573032,0.22300579796327957,0.5375803909908571,0.007706682524344012,9.663272132609826e-07,2021-09-12,2021-09-12,36
106,0.3714871815036175,0.1705537905001573,0.21590767536961308,0.22389241899968543,0.017441333752752437,0.0007033658383139352,1.2425290972003775e-05,0.0,0.16437044468546638,0.0773294604121475,0.12111670281995661,0.26399815618221256,0.2457357104121475,0.12700097613882863,0.00044284164859002167,3.524945770065076e-07,0.09161908124581877,0.02878800267598305,0.02742533263955995,0.07992782279045565,0.21971969077529174,0.5425147550732179,0.009986471419014346,9.663272132609826e-07,2021-09-13,2021-09-13,37
107,0.36426454860018875,0.1618123623781063,0.22296146586977036,0.23144778232148475,0.01876769424347279,0.0007301038062283737,1.415539477823215e-05,0.0,0.1624718139913232,0.0730170417570499,0.12102716919739696,0.2591196312364425,0.2523761117136659,0.13145233188720173,0.0005304501084598699,3.524945770065076e-07,0.09097101018360218,0.027853712926484798,0.02717215490968557,0.07656262543670557,0.21575499888500707,0.5493133873485468,0.012354270422953988,9.663272132609826e-07,2021-09-14,2021-09-14,37
108,0.3570836741113558,0.15578955646429696,0.22731330607109154,0.23797939603648946,0.021047341931424976,0.0007695816294432212,1.5256369927650205e-05,0.0,0.1604648590021692,0.06977666757049891,0.12043796095444685,0.25434910520607373,0.2586679501084599,0.13568778470715837,0.0006105477223427332,3.524945770065076e-07,0.09036092321415298,0.027082100646695903,0.026996134691146957,0.07420285438192224,0.2117350405114101,0.5551368839664015,0.014468074035531108,9.663272132609826e-07,2021-09-15,2021-09-15,37
109,0.35344314249764075,0.15341160742371815,0.22498144070462409,0.2435492293173954,0.023786725385341302,0.0008103177099716893,1.572821642025794e-05,0.0,0.15858473427331887,0.06656335412147506,0.11922451193058568,0.2505756507592191,0.26401423535791757,0.1403193600867679,0.0007130965292841649,3.524945770065076e-07,0.08969657325503605,0.026216345796476623,0.02676979112465621,0.07144636883966402,0.20688805470898683,0.5621481825615104,0.016817141158105998,9.663272132609826e-07,2021-09-16,2021-09-16,37
110,0.34962912865681034,0.1500360176156024,0.2240309845863479,0.24804907203523122,0.02737684806542938,0.0008581314878892734,1.8087448883296634e-05,0.0,0.1565506100867679,0.06248427331887202,0.11900946312364426,0.24471808568329717,0.2706792028199566,0.145708215835141,0.0008450650759219089,3.524945770065076e-07,0.08900379097599048,0.02531204935702074,0.02679432096930053,0.06819601575856686,0.20099145172080576,0.5703030179142199,0.019382070913550882,9.663272132609826e-07,2021-09-17,2021-09-17,37
111,0.3435776973891161,0.1437118590751809,0.23054702736709656,0.250744573765335,0.030486788298206984,0.0009112928593897452,1.918842403271469e-05,0.0,0.15529713937093276,0.059910466377440345,0.11838835412147505,0.24075238611713665,0.27545010845986984,0.1492902521691974,0.0009063177874186551,3.524945770065076e-07,0.0887069055229317,0.024994127703857876,0.026715751133576153,0.06699160038653089,0.19700891994350703,0.5753353527094328,0.020230431873931465,9.663272132609826e-07,2021-09-18,2021-09-18,37
112,0.34226635734507704,0.1428661528782636,0.23121170179301667,0.2508971374646115,0.03180040893362693,0.0009355143126769424,2.123309216734822e-05,0.0,0.155001613340564,0.059387581344902386,0.11810951735357918,0.23907017353579177,0.27710390455531453,0.15040225054229936,0.0009202277657266811,3.524945770065076e-07,0.08865323719616443,0.02493737456329443,0.026704824202780048,0.06676064818256151,0.19610347134468148,0.5764093510741098,0.020414703040214078,9.663272132609826e-07,2021-09-19,2021-09-19,37
113,0.34044039005976723,0.14091789871028626,0.22351148159798678,0.25835592953759046,0.03577162629757785,0.000977980497011639,2.3277760301981757e-05,0.0,0.15365862255965293,0.05693805585683297,0.11515702277657267,0.23423375813449024,0.2839607646420824,0.15503744577006506,0.0010095986984815619,3.524945770065076e-07,0.08824024381178919,0.02434453281795882,0.026377908273247604,0.06495038281424217,0.1908454619787408,0.5818684679997027,0.023356351743105627,9.663272132609826e-07,2021-09-20,2021-09-20,38
114,0.3383589178987103,0.13944872601446995,0.2165,0.26419754639823845,0.040430638565586666,0.001037433155080214,2.532242843661529e-05,0.0,0.15227720986984816,0.0545743899132321,0.11164026572668113,0.2284518438177874,0.29176898047722344,0.1601301518438178,0.0011524403470715835,3.524945770065076e-07,0.08772136326469933,0.02367122574890359,0.025825912435887905,0.06265970415520701,0.1851080799821601,0.5875286924849477,0.02746859436556902,9.663272132609826e-07,2021-09-21,2021-09-21,38
115,0.3326354985844605,0.13276329034287512,0.21795957848379993,0.2721266121421831,0.04335168291915697,0.0011307014784523435,3.1299150676313304e-05,0.0,0.1510844902386117,0.05245277928416486,0.10809398047722343,0.23107691160520605,0.29073996746203906,0.16527247830802602,0.0012747559652928416,3.524945770065076e-07,0.08731171485913923,0.023090760425183973,0.025229465546718205,0.06367033375455289,0.17748617408756412,0.5920595777893407,0.03113580613989445,1.114992938378057e-06,2021-09-22,2021-09-22,38
116,0.3299289084617804,0.13164061025479712,0.21184413337527525,0.2757348222711545,0.04960632274300095,0.0012096571248820384,3.397294746775716e-05,0.0,0.1498594360086768,0.0503970715835141,0.10437112255965293,0.2256213394793926,0.2977210412147505,0.17060797180043383,0.0014174620390455532,3.524945770065076e-07,0.08683323422284993,0.02245573478034639,0.02460246785103694,0.061442800862261206,0.17241559503456477,0.597111127629525,0.03512309522039694,1.114992938378057e-06,2021-09-23,2021-09-23,38
117,0.32597129600503305,0.12887087134318967,0.20697231833910035,0.28098663101604276,0.055851053790500156,0.001307014784523435,3.9320541050644855e-05,0.0,0.14834168926247288,0.04797933839479392,0.10050520607375271,0.22086827548806942,0.3036566431670282,0.17704069956616053,0.001603552060737527,3.524945770065076e-07,0.08628443469858024,0.021877425109640972,0.023937114398275477,0.05922507990782725,0.1655570504720137,0.6043189623132387,0.03878421169999257,1.114992938378057e-06,2021-09-24,2021-09-24,38
118,0.3213562441019188,0.12161355772255426,0.21065649575338158,0.28458870714061024,0.060329663416168605,0.0014026423403586032,5.1116703365838314e-05,0.0,0.14744324837310196,0.04623101952277657,0.0981802874186551,0.21751043926247288,0.30747882321041214,0.1814694956616052,0.0016822668112798265,3.524945770065076e-07,0.08607396119824574,0.02164643573924032,0.023642830595406228,0.058439158551995836,0.1622067196907753,0.608150115215937,0.03982524344012488,1.114992938378057e-06,2021-09-25,2021-09-25,38
119,0.32059861591695504,0.12046492607738282,0.2092378106322743,0.2858919471531928,0.06229820698332809,0.0014548600188738596,5.206039635105379e-05,0.0,0.14726522505422995,0.045896122559652926,0.0969568194143167,0.21622697939262472,0.30870132863340566,0.18325455531453363,0.0016947668112798264,3.524945770065076e-07,0.08604073440868208,0.021605069501226492,0.023534304616070766,0.05830342674496395,0.1614021407864417,0.6091206050695013,0.03997829480413291,1.114992938378057e-06,2021-09-26,2021-09-26,38
120,0.31818150361748976,0.11935215476564957,0.1975786410821013,0.29490169864737337,0.06838581314878893,0.0015438817238125197,5.473419314249764e-05,0.0,0.14620208785249458,0.04446117136659436,0.09232432212581344,0.21275688720173536,0.312541079175705,0.1899144251626898,0.0017959056399132322,3.524945770065076e-07,0.08573437151564707,0.021179216531628634,0.022857652568200403,0.057002378651601876,0.1553570579052999,0.6144759533189623,0.043377833940385045,1.114992938378057e-06,2021-09-27,2021-09-27,39
