sen-median,sen-p1,sen-p2,time,date,hosp_pred
922.0,490.475,1718.0499999999993,2021-03-20,2021-03-20,759.0
943.0,483.375,1732.4749999999997,2021-03-21,2021-03-21,671.0
951.5,500.95,1868.774999999999,2021-03-22,2021-03-22,1038.0
972.5,515.65,1790.3249999999991,2021-03-23,2021-03-23,1141.0
986.5,525.875,1842.375,2021-03-24,2021-03-24,1007.0
989.5,547.95,1933.9249999999993,2021-03-25,2021-03-25,1010.0
1021.0,529.85,1985.1749999999984,2021-03-26,2021-03-26,1026.0
1030.5,561.85,1989.6499999999992,2021-03-27,2021-03-27,789.0
1064.0,540.8,1990.574999999999,2021-03-28,2021-03-28,711.0
1055.5,570.6,2053.725,2021-03-29,2021-03-29,1111.0
1061.0,552.9,2048.499999999999,2021-03-30,2021-03-30,1107.0
1064.5,549.425,2002.2999999999993,2021-03-31,2021-03-31,1051.0
1064.5,544.95,2017.7,2021-04-01,2021-04-01,1064.0
1050.0,520.375,2008.074999999999,2021-04-02,2021-04-02,1100.0
1050.0,554.8,1993.5249999999992,2021-04-03,2021-04-03,883.0
1044.5,533.175,2030.0749999999991,2021-04-04,2021-04-04,799.0
1014.5,549.475,1957.7999999999995,2021-04-05,2021-04-05,815.0
1030.0,520.7,1872.224999999999,2021-04-06,2021-04-06,1173.0
1009.0,532.225,1929.7,2021-04-07,2021-04-07,954.0
1002.5,513.8,1881.9249999999995,2021-04-08,2021-04-08,969.0
1005.0,513.375,1899.874999999999,2021-04-09,2021-04-09,1095.0
982.0,529.4,1801.574999999999,2021-04-10,2021-04-10,912.0
993.0,518.95,1854.0499999999993,2021-04-11,2021-04-11,764.0
997.5,538.225,1826.825,2021-04-12,2021-04-12,1039.0
998.0,521.8,1835.9749999999992,2021-04-13,2021-04-13,1040.0
980.0,523.0,1812.6749999999988,2021-04-14,2021-04-14,1004.0
1003.5,519.9,1763.6,2021-04-15,2021-04-15,904.0
987.0,503.25,1746.7999999999988,2021-04-16,2021-04-16,944.0
986.0,511.325,1713.2999999999988,2021-04-17,2021-04-17,759.0
945.0,507.375,1650.7749999999996,2021-04-18,2021-04-18,662.0
942.0,491.425,1643.2999999999988,2021-04-19,2021-04-19,961.0
931.5,495.8,1538.0499999999993,2021-04-20,2021-04-20,977.0
890.0,492.85,1504.1999999999998,2021-04-21,2021-04-21,914.0
873.5,482.0,1448.5749999999996,2021-04-22,2021-04-22,788.0
840.5,456.725,1400.25,2021-04-23,2021-04-23,847.0
815.5,472.475,1344.2499999999995,2021-04-24,2021-04-24,671.0
777.5,439.225,1278.8999999999994,2021-04-25,2021-04-25,583.0
756.5,417.0,1235.5249999999996,2021-04-26,2021-04-26,856.0
724.0,414.425,1166.4499999999998,2021-04-27,2021-04-27,827.0
696.0,392.35,1105.1999999999998,2021-04-28,2021-04-28,754.0
659.5,376.85,1076.8499999999997,2021-04-29,2021-04-29,667.0
646.5,355.425,982.2749999999996,2021-04-30,2021-04-30,682.0
620.0,335.95,948.4749999999996,2021-05-01,2021-05-01,463.0
583.5,329.325,871.4749999999997,2021-05-02,2021-05-02,446.0
558.5,314.225,879.05,2021-05-03,2021-05-03,615.0
516.0,317.6,782.9749999999998,2021-05-04,2021-05-04,569.0
499.5,300.375,750.7249999999999,2021-05-05,2021-05-05,509.0
477.0,274.75,717.3,2021-05-06,2021-05-06,537.0
449.0,264.375,694.0749999999998,2021-05-07,2021-05-07,486.0
423.0,237.175,615.8249999999999,2021-05-08,2021-05-08,372.0
393.0,219.425,544.5749999999999,2021-05-09,2021-05-09,296.0
357.0,208.0,510.7249999999999,2021-05-10,2021-05-10,448.0
332.0,186.95,469.2999999999999,2021-05-11,2021-05-11,419.0
295.5,173.65,391.6749999999999,2021-05-12,2021-05-12,354.0
270.5,163.475,373.8749999999999,2021-05-13,2021-05-13,258.0
252.5,144.475,323.525,2021-05-14,2021-05-14,330.0
231.0,143.325,316.62499999999994,2021-05-15,2021-05-15,255.0
208.0,133.0,291.15,2021-05-16,2021-05-16,206.0
195.5,119.6,267.15,2021-05-17,2021-05-17,332.0
181.5,112.475,249.62499999999991,2021-05-18,2021-05-18,273.0
176.0,107.0,233.24999999999991,2021-05-19,2021-05-19,248.0
162.0,96.425,217.05,2021-05-20,2021-05-20,231.0
156.0,99.475,207.0,2021-05-21,2021-05-21,240.0
146.0,89.475,194.05,2021-05-22,2021-05-22,202.0
143.0,83.0,176.04999999999998,2021-05-23,2021-05-23,143.0
132.5,88.0,165.52499999999998,2021-05-24,2021-05-24,152.0
128.5,83.475,163.09999999999997,2021-05-25,2021-05-25,197.0
124.0,80.95,151.24999999999991,2021-05-26,2021-05-26,218.0
116.0,76.475,151.52499999999998,2021-05-27,2021-05-27,191.0
113.5,71.325,145.0,2021-05-28,2021-05-28,171.0
110.0,72.475,141.0,2021-05-29,2021-05-29,146.0
109.0,69.95,133.04999999999998,2021-05-30,2021-05-30,120.0
102.5,76.475,128.52499999999998,2021-05-31,2021-05-31,183.0
98.5,70.95,118.57499999999996,2021-06-01,2021-06-01,136.0
97.0,67.95,121.04999999999998,2021-06-02,2021-06-02,171.0
91.5,66.95,119.14999999999996,2021-06-03,2021-06-03,120.0
90.0,61.475,112.525,2021-06-04,2021-06-04,136.0
88.0,63.95,106.525,2021-06-05,2021-06-05,98.0
83.0,51.95,103.0,2021-06-06,2021-06-06,79.0
81.5,56.475,103.525,2021-06-07,2021-06-07,126.0
80.0,57.475,100.0,2021-06-08,2021-06-08,117.0
79.0,53.9,99.04999999999998,2021-06-09,2021-06-09,98.0
75.5,55.95,95.525,2021-06-10,2021-06-10,106.0
70.5,52.0,91.0,2021-06-11,2021-06-11,92.0
71.0,50.9,91.04999999999998,2021-06-12,2021-06-12,76.0
66.5,51.475,84.04999999999998,2021-06-13,2021-06-13,49.0
74.0,58.475,94.525,2021-06-14,2021-06-14,74.0
70.0,53.0,86.52499999999999,2021-06-15,2021-06-15,74.0
66.0,48.475,85.04999999999998,2021-06-16,2021-06-16,66.0
60.0,44.0,78.09999999999997,2021-06-17,2021-06-17,59.0
54.0,41.0,68.52499999999999,2021-06-18,2021-06-18,56.0
50.0,36.475,68.52499999999999,2021-06-19,2021-06-19,44.0
46.0,34.0,59.0,2021-06-20,2021-06-20,40.0
44.0,30.95,59.574999999999974,2021-06-21,2021-06-21,54.0
40.0,26.375,53.04999999999998,2021-06-22,2021-06-22,46.0
38.0,25.0,48.0,2021-06-23,2021-06-23,45.0
35.5,23.475,45.0,2021-06-24,2021-06-24,46.0
33.0,20.475,44.52499999999999,2021-06-25,2021-06-25,40.0
29.0,17.0,42.0,2021-06-26,2021-06-26,32.0
29.0,18.0,42.04999999999998,2021-06-27,2021-06-27,22.0
27.0,16.0,38.0,2021-06-28,2021-06-28,39.0
25.0,16.475,36.52499999999999,2021-06-29,2021-06-29,46.0
25.0,17.0,34.0,2021-06-30,2021-06-30,38.0
25.0,12.95,32.52499999999999,2021-07-01,2021-07-01,29.0
23.0,12.95,33.52499999999999,2021-07-02,2021-07-02,38.0
21.5,10.475,34.0,2021-07-03,2021-07-03,29.0
21.0,11.475,32.0,2021-07-04,2021-07-04,17.0
20.0,9.475,29.52499999999999,2021-07-05,2021-07-05,32.0
19.0,9.95,30.52499999999999,2021-07-06,2021-07-06,34.0
19.0,9.475,32.0,2021-07-07,2021-07-07,33.0
19.0,10.0,30.0,2021-07-08,2021-07-08,30.0
20.0,7.0,31.52499999999999,2021-07-09,2021-07-09,38.0
22.5,10.475,34.52499999999999,2021-07-10,2021-07-10,32.0
25.0,13.0,41.04999999999998,2021-07-11,2021-07-11,31.0
26.5,11.475,44.52499999999999,2021-07-12,2021-07-12,33.0
30.0,13.475,44.52499999999999,2021-07-13,2021-07-13,45.0
37.0,13.9,55.099999999999966,2021-07-14,2021-07-14,40.0
40.0,17.95,61.52499999999999,2021-07-15,2021-07-15,56.0
44.5,19.95,72.09999999999997,2021-07-16,2021-07-16,49.0
52.5,21.85,79.09999999999997,2021-07-17,2021-07-17,66.0
58.0,24.95,85.0,2021-07-18,2021-07-18,33.0
63.0,27.475,103.57499999999996,2021-07-19,2021-07-19,70.0
69.0,24.0,102.0,2021-07-20,2021-07-20,72.0
78.5,30.375,118.62499999999996,2021-07-21,2021-07-21,89.0
89.0,32.8,143.62499999999994,2021-07-22,2021-07-22,100.0
100.0,37.8,154.92499999999984,2021-07-23,2021-07-23,94.0
108.5,43.425,161.0,2021-07-24,2021-07-24,91.0
120.0,45.375,189.0,2021-07-25,2021-07-25,112.0
136.5,45.475,207.05,2021-07-26,2021-07-26,130.0
140.5,52.425,226.0,2021-07-27,2021-07-27,175.0
160.5,55.475,252.14999999999995,2021-07-28,2021-07-28,171.0
177.0,56.7,272.525,2021-07-29,2021-07-29,178.0
194.5,63.475,309.09999999999997,2021-07-30,2021-07-30,171.0
206.0,64.95,338.15,2021-07-31,2021-07-31,172.0
224.0,58.425,364.6749999999999,2021-08-01,2021-08-01,111.0
249.0,67.0,408.19999999999993,2021-08-02,2021-08-02,231.0
281.5,91.85,453.7749999999999,2021-08-03,2021-08-03,236.0
308.0,87.375,475.1,2021-08-04,2021-08-04,239.0
321.5,92.925,542.0,2021-08-05,2021-08-05,262.0
348.5,98.075,571.7749999999999,2021-08-06,2021-08-06,245.0
342.0,98.1,589.525,2021-08-07,2021-08-07,225.0
357.5,101.2,616.0999999999999,2021-08-08,2021-08-08,173.0
354.5,93.475,606.8749999999999,2021-08-09,2021-08-09,315.0
367.5,99.425,629.625,2021-08-10,2021-08-10,281.0
377.5,100.225,623.625,2021-08-11,2021-08-11,298.0
362.0,97.0,622.0999999999999,2021-08-12,2021-08-12,254.0
359.0,91.3,626.6499999999997,2021-08-13,2021-08-13,273.0
352.0,99.925,622.1999999999999,2021-08-14,2021-08-14,247.0
349.5,93.175,634.0,2021-08-15,2021-08-15,223.0
336.5,94.75,628.525,2021-08-16,2021-08-16,309.0
334.5,77.35,595.625,2021-08-17,2021-08-17,284.0
332.5,85.975,606.0,2021-08-18,2021-08-18,292.0
320.0,81.4,571.2499999999999,2021-08-19,2021-08-19,273.0
294.0,68.9,561.8249999999999,2021-08-20,2021-08-20,262.0
293.0,65.9,557.7499999999998,2021-08-21,2021-08-21,245.0
295.0,70.125,520.1999999999999,2021-08-22,2021-08-22,221.0
272.5,65.275,494.7249999999999,2021-08-23,2021-08-23,298.0
275.0,57.025000000000006,512.7249999999999,2021-08-24,2021-08-24,275.0
241.0,57.425,472.15,2021-08-25,2021-08-25,248.0
237.0,63.5,479.525,2021-08-26,2021-08-26,251.0
229.0,47.225,431.62499999999994,2021-08-27,2021-08-27,274.0
217.0,50.075,418.575,2021-08-28,2021-08-28,178.0
210.5,46.325,400.0499999999999,2021-08-29,2021-08-29,180.0
200.5,42.65,374.39999999999986,2021-08-30,2021-08-30,242.0
186.5,30.9,350.67499999999995,2021-08-31,2021-08-31,231.0
174.0,38.375,347.04999999999995,2021-09-01,2021-09-01,212.0
163.0,31.425,318.525,2021-09-02,2021-09-02,229.0
153.0,38.425,300.15,2021-09-03,2021-09-03,209.0
144.5,33.425,273.0,2021-09-04,2021-09-04,188.0
124.0,24.95,246.525,2021-09-05,2021-09-05,135.0
109.0,23.375,228.575,2021-09-06,2021-09-06,182.0
102.5,19.475,206.05,2021-09-07,2021-09-07,188.0
97.0,20.475,196.62499999999991,2021-09-08,2021-09-08,196.0
86.0,19.9,165.52499999999998,2021-09-09,2021-09-09,162.0
80.5,15.9,167.575,2021-09-10,2021-09-10,155.0
75.5,16.0,150.09999999999997,2021-09-11,2021-09-11,137.0
74.5,12.425,154.52499999999998,2021-09-12,2021-09-12,104.0
71.0,13.475,146.19999999999993,2021-09-13,2021-09-13,128.0
70.0,14.475,134.04999999999998,2021-09-14,2021-09-14,164.0
64.0,11.9,135.09999999999997,2021-09-15,2021-09-15,117.0
61.0,11.95,135.09999999999997,2021-09-16,2021-09-16,116.0
62.5,15.0,138.7249999999999,2021-09-17,2021-09-17,113.0
62.0,13.0,137.09999999999997,2021-09-18,2021-09-18,101.0
63.5,10.95,140.09999999999997,2021-09-19,2021-09-19,86.0
61.5,9.425,136.04999999999998,2021-09-20,2021-09-20,113.0
61.5,8.0,129.52499999999998,2021-09-21,2021-09-21,101.0
63.5,9.475,134.04999999999998,2021-09-22,2021-09-22,94.0
63.0,10.475,126.525,2021-09-23,2021-09-23,94.0
60.5,12.0,132.52499999999998,2021-09-24,2021-09-24,98.0
62.5,11.475,133.04999999999998,2021-09-25,2021-09-25,78.0
62.5,7.475,124.57499999999996,2021-09-26,2021-09-26,65.0
60.0,10.475,130.0,2021-09-27,2021-09-27,74.0
57.0,9.0,127.09999999999997,2021-09-28,2021-09-28,90.0
58.5,11.425,125.62499999999996,2021-09-29,2021-09-29,102.0
57.0,11.0,122.04999999999998,2021-09-30,2021-09-30,82.0
55.5,7.425000000000001,118.14999999999996,2021-10-01,2021-10-01,94.0
56.0,5.95,120.04999999999998,2021-10-02,2021-10-02,68.0
59.0,9.0,123.525,2021-10-03,2021-10-03,59.0
57.5,7.475,120.57499999999996,2021-10-04,2021-10-04,110.0
56.5,9.0,118.62499999999996,2021-10-05,2021-10-05,86.0
53.0,8.9,112.57499999999996,2021-10-06,2021-10-06,87.0
52.0,8.9,112.0,2021-10-07,2021-10-07,80.0
53.5,6.95,114.525,2021-10-08,2021-10-08,84.0
52.5,11.475,117.09999999999997,2021-10-09,2021-10-09,67.0
53.0,6.475,117.57499999999996,2021-10-10,2021-10-10,52.0
56.0,9.0,112.525,2021-10-11,2021-10-11,113.0
58.0,9.475,122.525,2021-10-12,2021-10-12,99.0
59.0,8.475,120.0,2021-10-13,2021-10-13,88.0
63.0,8.475,124.62499999999996,2021-10-14,2021-10-14,95.0
60.0,7.475,125.57499999999996,2021-10-15,2021-10-15,110.0
65.5,8.475,121.04999999999998,2021-10-16,2021-10-16,89.0
68.5,10.95,135.04999999999998,2021-10-17,2021-10-17,54.0
70.5,10.475,144.04999999999998,2021-10-18,2021-10-18,120.0
70.0,11.375,151.04999999999998,2021-10-19,2021-10-19,136.0
72.5,10.475,149.67499999999995,2021-10-20,2021-10-20,138.0
80.0,11.475,155.04999999999998,2021-10-21,2021-10-21,120.0
84.0,13.475,158.52499999999998,2021-10-22,2021-10-22,121.0
83.0,12.9,165.04999999999998,2021-10-23,2021-10-23,106.0
88.5,12.375,171.04999999999998,2021-10-24,2021-10-24,77.0
98.0,17.475,179.67499999999995,2021-10-25,2021-10-25,145.0
99.0,10.475,179.04999999999998,2021-10-26,2021-10-26,144.0
99.5,18.475,190.0,2021-10-27,2021-10-27,161.0
106.0,13.9,190.575,2021-10-28,2021-10-28,140.0
112.0,21.95,197.77499999999992,2021-10-29,2021-10-29,151.0
114.5,18.475,204.67499999999995,2021-10-30,2021-10-30,141.0
124.5,18.0,215.62499999999991,2021-10-31,2021-10-31,109.0
130.5,22.425,234.14999999999995,2021-11-01,2021-11-01,112.0
137.5,19.95,236.575,2021-11-02,2021-11-02,199.0
135.0,22.0,236.62499999999991,2021-11-03,2021-11-03,176.0
141.0,20.225,243.0,2021-11-04,2021-11-04,147.0
147.5,18.75,259.3499999999999,2021-11-05,2021-11-05,196.0
146.0,24.95,263.0,2021-11-06,2021-11-06,157.0
152.5,20.95,256.575,2021-11-07,2021-11-07,136.0
148.0,24.425,249.0,2021-11-08,2021-11-08,198.0
150.0,19.325,271.67499999999995,2021-11-09,2021-11-09,227.0
148.0,22.95,251.525,2021-11-10,2021-11-10,214.0
149.0,21.85,253.14999999999995,2021-11-11,2021-11-11,154.0
143.5,17.475,245.77499999999992,2021-11-12,2021-11-12,236.0
143.0,17.8,240.7249999999999,2021-11-13,2021-11-13,221.0
138.0,20.85,238.24999999999991,2021-11-14,2021-11-14,157.0
139.0,21.325,238.2999999999999,2021-11-15,2021-11-15,258.0
134.5,21.9,229.05,2021-11-16,2021-11-16,281.0
143.0,27.0,230.05,2021-11-17,2021-11-17,275.0
149.5,17.75,237.525,2021-11-18,2021-11-18,270.0
153.0,27.85,254.525,2021-11-19,2021-11-19,272.0
170.0,26.475,254.0,2021-11-20,2021-11-20,235.0
175.0,23.85,268.7749999999999,2021-11-21,2021-11-21,208.0
191.5,31.95,292.525,2021-11-22,2021-11-22,359.0
215.0,36.275,312.69999999999976,2021-11-23,2021-11-23,421.0
228.5,35.425,341.09999999999997,2021-11-24,2021-11-24,372.0
253.0,40.925,355.575,2021-11-25,2021-11-25,430.0
275.0,47.275,389.525,2021-11-26,2021-11-26,410.0
301.5,48.85,433.62499999999994,2021-11-27,2021-11-27,334.0
341.5,50.925,463.1,2021-11-28,2021-11-28,291.0
365.0,72.0,518.15,2021-11-29,2021-11-29,559.0
414.5,65.625,554.1999999999999,2021-11-30,2021-11-30,514.0
455.5,83.775,568.2499999999999,2021-12-01,2021-12-01,480.0
496.0,90.875,638.05,2021-12-02,2021-12-02,559.0
532.0,105.6,657.5749999999999,2021-12-03,2021-12-03,602.0
542.5,100.05,697.9249999999998,2021-12-04,2021-12-04,466.0
560.5,115.675,702.675,2021-12-05,2021-12-05,406.0
580.5,110.3,699.0,2021-12-06,2021-12-06,637.0
579.0,124.325,692.2499999999999,2021-12-07,2021-12-07,654.0
586.5,117.2,694.7249999999999,2021-12-08,2021-12-08,632.0
588.5,125.225,692.675,2021-12-09,2021-12-09,608.0
573.5,141.9,681.3,2021-12-10,2021-12-10,616.0
573.0,142.85,664.5749999999999,2021-12-11,2021-12-11,460.0
572.5,151.47500000000002,644.5749999999999,2021-12-12,2021-12-12,418.0
560.5,151.6,635.0,2021-12-13,2021-12-13,653.0
545.5,147.725,630.0999999999999,2021-12-14,2021-12-14,687.0
539.5,171.5,626.675,2021-12-15,2021-12-15,664.0
530.0,155.75,607.675,2021-12-16,2021-12-16,641.0
527.0,165.7,605.5499999999998,2021-12-17,2021-12-17,616.0
504.0,165.675,592.05,2021-12-18,2021-12-18,479.0
502.5,169.75,571.15,2021-12-19,2021-12-19,391.0
501.0,188.625,576.4999999999998,2021-12-20,2021-12-20,661.0
503.0,186.0,572.05,2021-12-21,2021-12-21,711.0
501.0,192.65,568.525,2021-12-22,2021-12-22,662.0
497.0,195.025,566.7249999999999,2021-12-23,2021-12-23,655.0
508.0,213.3,587.7249999999999,2021-12-24,2021-12-24,624.0
527.5,221.15,591.0,2021-12-25,2021-12-25,564.0
558.0,228.425,635.625,2021-12-26,2021-12-26,551.0
583.5,234.3,660.0999999999999,2021-12-27,2021-12-27,779.0
620.5,238.3,706.1999999999999,2021-12-28,2021-12-28,854.0
660.5,279.025,734.1999999999999,2021-12-29,2021-12-29,858.0
691.5,269.825,783.3999999999999,2021-12-30,2021-12-30,835.0
742.5,262.85,823.525,2021-12-31,2021-12-31,795.0
793.5,284.425,901.675,2022-01-01,2022-01-01,605.0
862.0,286.225,991.35,2022-01-02,2022-01-02,632.0
918.0,303.77500000000003,1068.3,2022-01-03,2022-01-03,1028.0
975.5,327.625,1131.975,2022-01-04,2022-01-04,1066.0
1070.5,355.8,1212.0,2022-01-05,2022-01-05,942.0
1160.5,337.625,1317.625,2022-01-06,2022-01-06,964.0
1198.5,390.55,1346.05,2022-01-07,2022-01-07,1050.0
1177.0,377.175,1343.0,2022-01-08,2022-01-08,806.0
1166.0,374.5,1329.525,2022-01-09,2022-01-09,757.0
1110.0,382.325,1323.1999999999998,2022-01-10,2022-01-10,1147.0
1092.5,376.5,1260.05,2022-01-11,2022-01-11,1128.0
1094.0,376.575,1206.625,2022-01-12,2022-01-12,1089.0
1074.0,406.775,1219.8499999999997,2022-01-13,2022-01-13,1106.0
1085.0,398.375,1194.1249999999998,2022-01-14,2022-01-14,1042.0
1077.5,465.875,1194.1,2022-01-15,2022-01-15,850.0
1098.5,459.5750000000001,1223.35,2022-01-16,2022-01-16,751.0
1119.5,513.075,1221.1,2022-01-17,2022-01-17,1411.0
1134.0,559.125,1215.1,2022-01-18,2022-01-18,1323.0
1146.0,621.25,1227.15,2022-01-19,2022-01-19,1319.0
1156.0,686.65,1242.525,2022-01-20,2022-01-20,1318.0
1164.0,720.75,1262.7499999999998,2022-01-21,2022-01-21,1314.0
1169.0,793.675,1265.15,2022-01-22,2022-01-22,983.0
1164.0,831.225,1271.625,2022-01-23,2022-01-23,838.0
1140.0,915.1,1282.625,2022-01-24,2022-01-24,1452.0
1134.0,970.9,1285.3,2022-01-25,2022-01-25,1466.0
1101.5,992.85,1322.1,2022-01-26,2022-01-26,1339.0
1075.0,961.175,1294.1249999999998,2022-01-27,2022-01-27,1366.0
1063.0,964.375,1345.4249999999995,2022-01-28,2022-01-28,1372.0
1078.0,936.95,1440.3,2022-01-29,2022-01-29,1042.0
1095.5,967.425,1475.575,2022-01-30,2022-01-30,931.0
1111.0,990.9,1559.4,2022-01-31,2022-01-31,1502.0
1128.0,984.85,1721.2749999999996,2022-02-01,2022-02-01,1424.0
1139.5,965.75,1829.1249999999989,2022-02-02,2022-02-02,1408.0
1147.5,988.8,1972.224999999999,2022-02-03,2022-02-03,1375.0
1146.5,968.55,2162.0249999999996,2022-02-04,2022-02-04,1245.0
1138.0,984.325,2312.249999999999,2022-02-05,2022-02-05,959.0
1129.5,951.0,2377.0999999999985,2022-02-06,2022-02-06,845.0
1111.0,945.0,2503.649999999997,2022-02-07,2022-02-07,1272.0
1098.5,935.95,2551.149999999996,2022-02-08,2022-02-08,1206.0
1063.0,880.75,2492.2249999999967,2022-02-09,2022-02-09,1158.0
1046.5,886.0,2466.1749999999965,2022-02-10,2022-02-10,1117.0
1034.0,847.75,2482.624999999997,2022-02-11,2022-02-11,920.0
1015.0,852.375,2498.099999999997,2022-02-12,2022-02-12,712.0
1005.5,831.9,2477.6999999999975,2022-02-13,2022-02-13,665.0
992.5,801.65,2424.174999999996,2022-02-14,2022-02-14,984.0
981.0,811.375,2357.899999999997,2022-02-15,2022-02-15,977.0
942.0,796.75,2288.2499999999973,2022-02-16,2022-02-16,869.0
912.0,763.475,2236.0499999999956,2022-02-17,2022-02-17,870.0
898.5,736.85,2106.5749999999966,2022-02-18,2022-02-18,802.0
861.0,711.55,2041.7749999999965,2022-02-19,2022-02-19,565.0
821.0,701.8,1888.974999999998,2022-02-20,2022-02-20,461.0
803.0,661.9,1758.5749999999982,2022-02-21,2022-02-21,767.0
756.5,630.225,1655.5499999999984,2022-02-22,2022-02-22,766.0
732.5,596.375,1545.1499999999985,2022-02-23,2022-02-23,703.0
696.5,574.975,1470.1749999999984,2022-02-24,2022-02-24,666.0
663.5,568.95,1350.3749999999986,2022-02-25,2022-02-25,575.0
637.0,537.0,1270.1749999999988,2022-02-26,2022-02-26,410.0
613.5,499.7,1196.5499999999995,2022-02-27,2022-02-27,386.0
593.0,495.475,1133.0249999999985,2022-02-28,2022-02-28,556.0
573.0,474.85,1062.2499999999986,2022-03-01,2022-03-01,621.0
562.0,441.425,1014.8249999999996,2022-03-02,2022-03-02,583.0
541.0,447.95,946.5999999999988,2022-03-03,2022-03-03,580.0
519.0,429.85,871.3999999999988,2022-03-04,2022-03-04,546.0
503.5,419.175,838.9999999999993,2022-03-05,2022-03-05,399.0
493.0,423.375,796.9999999999997,2022-03-06,2022-03-06,382.0
476.5,401.225,722.6749999999993,2022-03-07,2022-03-07,629.0
460.5,406.9,668.1249999999994,2022-03-08,2022-03-08,589.0
463.0,385.9,637.4249999999997,2022-03-09,2022-03-09,590.0
449.5,380.7,615.4249999999997,2022-03-10,2022-03-10,543.0
444.5,379.9,596.0749999999998,2022-03-11,2022-03-11,604.0
456.0,377.275,585.15,2022-03-12,2022-03-12,447.0
471.0,405.425,565.7249999999999,2022-03-13,2022-03-13,409.0
480.5,410.85,560.05,2022-03-14,2022-03-14,743.0
501.5,440.475,590.5749999999999,2022-03-15,2022-03-15,690.0
526.5,462.475,587.3,2022-03-16,2022-03-16,665.0
558.5,497.0,614.525,2022-03-17,2022-03-17,687.0
591.0,537.95,660.15,2022-03-18,2022-03-18,633.0
642.0,564.425,703.05,2022-03-19,2022-03-19,436.0
684.0,609.475,758.675,2022-03-20,2022-03-20,457.0
735.5,610.875,804.0999999999999,2022-03-21,2022-03-21,815.0
783.0,643.275,882.5749999999999,2022-03-22,2022-03-22,793.0
852.5,689.2,976.4,2022-03-23,2022-03-23,793.0
911.5,692.4,1017.05,2022-03-24,2022-03-24,803.0
963.5,657.825,1048.525,2022-03-25,2022-03-25,783.0
993.0,671.3,1086.575,2022-03-26,2022-03-26,592.0
1004.0,669.4,1113.775,2022-03-27,2022-03-27,595.0
1022.5,694.475,1111.05,2022-03-28,2022-03-28,1052.0
1029.5,621.7,1121.15,2022-03-29,2022-03-29,1026.0
1031.5,584.925,1123.725,2022-03-30,2022-03-30,997.0
1034.5,584.3,1134.725,2022-03-31,2022-03-31,927.0
1020.0,575.65,1109.05,2022-04-01,2022-04-01,932.0
1014.0,525.025,1117.05,2022-04-02,2022-04-02,650.0
1008.0,547.075,1122.725,2022-04-03,2022-04-03,629.0
994.0,511.775,1103.525,2022-04-04,2022-04-04,1073.0
992.5,480.0,1096.625,2022-04-05,2022-04-05,1012.0
981.5,490.275,1071.1,2022-04-06,2022-04-06,1042.0
961.0,488.2,1051.625,2022-04-07,2022-04-07,1104.0
946.5,449.025,1050.725,2022-04-08,2022-04-08,959.0
931.0,407.85,1027.675,2022-04-09,2022-04-09,761.0
913.0,387.5,1019.2,2022-04-10,2022-04-10,680.0
897.0,379.0,993.575,2022-04-11,2022-04-11,1163.0
869.5,387.425,981.575,2022-04-12,2022-04-12,1199.0
850.5,354.575,975.0749999999998,2022-04-13,2022-04-13,1003.0
836.5,330.475,954.15,2022-04-14,2022-04-14,989.0
826.5,326.975,935.625,2022-04-15,2022-04-15,948.0
819.0,301.9,924.15,2022-04-16,2022-04-16,663.0
807.0,306.05,928.575,2022-04-17,2022-04-17,569.0
797.5,327.6,912.575,2022-04-18,2022-04-18,659.0
798.0,305.025,913.625,2022-04-19,2022-04-19,1086.0
777.0,299.65,907.3,2022-04-20,2022-04-20,959.0
774.0,298.175,885.05,2022-04-21,2022-04-21,975.0
773.0,286.0,880.0999999999999,2022-04-22,2022-04-22,880.0
739.0,270.25,860.5749999999999,2022-04-23,2022-04-23,596.0
733.0,292.35,853.3,2022-04-24,2022-04-24,532.0
718.5,275.025,820.525,2022-04-25,2022-04-25,842.0
702.0,253.5,795.625,2022-04-26,2022-04-26,822.0
690.0,247.975,794.05,2022-04-27,2022-04-27,639.0
671.0,262.2,779.3999999999999,2022-04-28,2022-04-28,700.0
650.0,250.475,760.05,2022-04-29,2022-04-29,636.0
646.5,221.6,737.2499999999999,2022-04-30,2022-04-30,481.0
620.0,241.5,711.3,2022-05-01,2022-05-01,359.0
602.5,233.0,694.525,2022-05-02,2022-05-02,648.0
583.0,206.675,682.2499999999999,2022-05-03,2022-05-03,587.0
567.0,225.075,680.3,2022-05-04,2022-05-04,570.0
548.0,200.6,633.1999999999999,2022-05-05,2022-05-05,524.0
524.0,217.4,628.8249999999999,2022-05-06,2022-05-06,468.0
514.0,191.6,599.625,2022-05-07,2022-05-07,328.0
497.5,205.025,588.525,2022-05-08,2022-05-08,319.0
487.0,199.15,558.525,2022-05-09,2022-05-09,515.0
465.0,200.075,539.525,2022-05-10,2022-05-10,534.0
446.0,184.675,520.05,2022-05-11,2022-05-11,457.0
435.5,187.475,503.1,2022-05-12,2022-05-12,395.0
421.5,182.475,507.49999999999983,2022-05-13,2022-05-13,366.0
399.0,175.7,449.525,2022-05-14,2022-05-14,238.0
379.0,162.0,443.525,2022-05-15,2022-05-15,240.0
358.0,149.35,420.575,2022-05-16,2022-05-16,382.0
341.5,157.525,390.7249999999999,2022-05-17,2022-05-17,363.0
322.0,156.5,390.8749999999999,2022-05-18,2022-05-18,311.0
