ch-median,ch-p1,ch-p2,time,date,hosp_pred
94.5,47.0,172.52499999999998,2021-03-30,2021-03-30,14.0
95.0,47.0,174.575,2021-03-31,2021-03-31,12.0
95.0,45.0,175.52499999999998,2021-04-01,2021-04-01,15.0
91.0,51.0,165.575,2021-04-02,2021-04-02,12.0
91.0,39.95,165.52499999999998,2021-04-03,2021-04-03,10.0
93.5,45.475,173.04999999999998,2021-04-04,2021-04-04,16.0
91.5,41.9,166.575,2021-04-05,2021-04-05,8.0
93.5,47.0,172.14999999999995,2021-04-06,2021-04-06,11.0
95.0,41.9,166.04999999999998,2021-04-07,2021-04-07,4.0
91.0,45.9,168.8749999999999,2021-04-08,2021-04-08,9.0
89.0,40.475,163.575,2021-04-09,2021-04-09,11.0
84.0,46.475,156.09999999999997,2021-04-10,2021-04-10,12.0
79.5,40.0,137.77499999999992,2021-04-11,2021-04-11,8.0
75.0,36.375,125.525,2021-04-12,2021-04-12,13.0
66.5,29.475,120.57499999999996,2021-04-13,2021-04-13,11.0
60.0,29.95,109.525,2021-04-14,2021-04-14,13.0
55.0,27.0,95.04999999999998,2021-04-15,2021-04-15,12.0
50.0,21.475,88.0,2021-04-16,2021-04-16,6.0
45.0,21.425,76.52499999999999,2021-04-17,2021-04-17,9.0
40.0,19.0,67.52499999999999,2021-04-18,2021-04-18,8.0
36.5,14.95,63.0,2021-04-19,2021-04-19,9.0
33.0,16.475,55.52499999999999,2021-04-20,2021-04-20,11.0
32.0,15.475,53.52499999999999,2021-04-21,2021-04-21,13.0
29.5,13.475,47.52499999999999,2021-04-22,2021-04-22,6.0
26.0,11.475,44.04999999999998,2021-04-23,2021-04-23,8.0
24.5,9.475,41.04999999999998,2021-04-24,2021-04-24,5.0
23.0,8.95,39.52499999999999,2021-04-25,2021-04-25,5.0
21.0,10.0,38.0,2021-04-26,2021-04-26,9.0
21.5,11.0,38.0,2021-04-27,2021-04-27,13.0
20.0,8.0,33.52499999999999,2021-04-28,2021-04-28,5.0
18.0,8.0,32.04999999999998,2021-04-29,2021-04-29,8.0
18.0,9.475,30.0,2021-04-30,2021-04-30,7.0
17.5,8.0,29.52499999999999,2021-05-01,2021-05-01,8.0
17.0,7.475,30.049999999999983,2021-05-02,2021-05-02,2.0
15.0,6.475,28.0,2021-05-03,2021-05-03,7.0
15.0,6.0,26.0,2021-05-04,2021-05-04,12.0
15.0,7.0,25.0,2021-05-05,2021-05-05,9.0
15.0,6.475,21.52499999999999,2021-05-06,2021-05-06,12.0
15.5,7.0,25.0,2021-05-07,2021-05-07,5.0
14.0,4.0,24.52499999999999,2021-05-08,2021-05-08,10.0
14.0,7.0,24.0,2021-05-09,2021-05-09,8.0
16.5,7.475,26.049999999999983,2021-05-10,2021-05-10,6.0
17.0,7.0,27.0,2021-05-11,2021-05-11,11.0
17.0,9.475,29.0,2021-05-12,2021-05-12,4.0
18.0,7.425000000000001,26.52499999999999,2021-05-13,2021-05-13,5.0
18.0,9.0,27.52499999999999,2021-05-14,2021-05-14,5.0
19.0,8.95,32.52499999999999,2021-05-15,2021-05-15,6.0
19.0,9.95,28.0,2021-05-16,2021-05-16,8.0
20.0,12.0,30.0,2021-05-17,2021-05-17,3.0
21.0,9.475,30.52499999999999,2021-05-18,2021-05-18,8.0
21.0,11.0,31.52499999999999,2021-05-19,2021-05-19,8.0
20.0,10.0,27.52499999999999,2021-05-20,2021-05-20,10.0
21.0,11.475,32.52499999999999,2021-05-21,2021-05-21,5.0
20.0,12.475,29.52499999999999,2021-05-22,2021-05-22,4.0
20.0,11.475,31.52499999999999,2021-05-23,2021-05-23,3.0
19.0,9.475,30.049999999999983,2021-05-24,2021-05-24,9.0
20.0,11.475,30.52499999999999,2021-05-25,2021-05-25,5.0
20.0,12.0,29.52499999999999,2021-05-26,2021-05-26,6.0
20.0,10.475,29.0,2021-05-27,2021-05-27,11.0
20.0,11.475,31.52499999999999,2021-05-28,2021-05-28,4.0
19.0,12.0,28.52499999999999,2021-05-29,2021-05-29,5.0
19.0,10.95,30.0,2021-05-30,2021-05-30,6.0
19.0,9.95,26.52499999999999,2021-05-31,2021-05-31,3.0
19.0,10.0,29.0,2021-06-01,2021-06-01,12.0
18.0,10.475,27.52499999999999,2021-06-02,2021-06-02,9.0
18.0,11.475,26.0,2021-06-03,2021-06-03,4.0
19.0,10.0,27.0,2021-06-04,2021-06-04,7.0
19.0,10.0,28.52499999999999,2021-06-05,2021-06-05,2.0
17.0,9.475,25.0,2021-06-06,2021-06-06,4.0
17.5,10.475,27.0,2021-06-07,2021-06-07,3.0
18.0,10.0,26.0,2021-06-08,2021-06-08,3.0
17.0,9.475,25.52499999999999,2021-06-09,2021-06-09,3.0
16.0,9.0,27.0,2021-06-10,2021-06-10,5.0
17.0,9.0,24.0,2021-06-11,2021-06-11,4.0
15.0,9.0,24.52499999999999,2021-06-12,2021-06-12,9.0
15.0,9.475,24.52499999999999,2021-06-13,2021-06-13,2.0
16.0,9.475,23.52499999999999,2021-06-14,2021-06-14,0.0
14.0,7.475,23.049999999999983,2021-06-15,2021-06-15,5.0
14.0,6.0,23.52499999999999,2021-06-16,2021-06-16,5.0
13.5,6.475,20.0,2021-06-17,2021-06-17,3.0
12.0,6.475,20.0,2021-06-18,2021-06-18,2.0
12.0,5.0,18.52499999999999,2021-06-19,2021-06-19,5.0
11.0,6.0,19.52499999999999,2021-06-20,2021-06-20,3.0
11.0,4.0,17.52499999999999,2021-06-21,2021-06-21,5.0
10.0,4.475,16.52499999999999,2021-06-22,2021-06-22,2.0
9.0,4.0,15.0,2021-06-23,2021-06-23,4.0
9.5,5.475,15.524999999999991,2021-06-24,2021-06-24,2.0
9.0,3.475,15.524999999999991,2021-06-25,2021-06-25,1.0
8.0,3.0,15.0,2021-06-26,2021-06-26,1.0
8.0,3.0,15.0,2021-06-27,2021-06-27,3.0
8.0,2.0,13.0,2021-06-28,2021-06-28,5.0
7.5,3.0,13.0,2021-06-29,2021-06-29,4.0
7.0,1.475,14.524999999999991,2021-06-30,2021-06-30,2.0
7.0,2.0,12.524999999999991,2021-07-01,2021-07-01,0.0
7.0,1.475,12.0,2021-07-02,2021-07-02,1.0
7.0,1.0,12.524999999999991,2021-07-03,2021-07-03,1.0
6.0,1.0,12.524999999999991,2021-07-04,2021-07-04,1.0
5.5,1.475,13.049999999999985,2021-07-05,2021-07-05,1.0
6.0,2.0,12.0,2021-07-06,2021-07-06,1.0
6.0,2.0,12.0,2021-07-07,2021-07-07,4.0
6.0,1.475,12.524999999999991,2021-07-08,2021-07-08,4.0
6.0,1.0,11.0,2021-07-09,2021-07-09,5.0
6.0,2.0,10.524999999999991,2021-07-10,2021-07-10,2.0
5.0,1.475,11.0,2021-07-11,2021-07-11,0.0
5.0,2.0,10.524999999999991,2021-07-12,2021-07-12,5.0
5.0,1.0,9.0,2021-07-13,2021-07-13,2.0
5.0,1.0,11.0,2021-07-14,2021-07-14,5.0
5.0,1.0,12.0,2021-07-15,2021-07-15,3.0
5.0,1.0,11.0,2021-07-16,2021-07-16,0.0
5.0,1.0,12.0,2021-07-17,2021-07-17,3.0
6.0,1.0,12.524999999999991,2021-07-18,2021-07-18,8.0
6.0,1.0,14.049999999999985,2021-07-19,2021-07-19,5.0
7.0,2.0,15.0,2021-07-20,2021-07-20,2.0
7.0,1.475,14.524999999999991,2021-07-21,2021-07-21,7.0
9.0,1.475,15.524999999999991,2021-07-22,2021-07-22,6.0
8.0,2.0,16.0,2021-07-23,2021-07-23,4.0
9.0,2.0,18.52499999999999,2021-07-24,2021-07-24,9.0
11.0,2.0,20.52499999999999,2021-07-25,2021-07-25,9.0
13.0,2.0,24.0,2021-07-26,2021-07-26,4.0
15.0,3.95,25.52499999999999,2021-07-27,2021-07-27,12.0
14.0,3.475,28.52499999999999,2021-07-28,2021-07-28,12.0
17.0,3.475,29.574999999999974,2021-07-29,2021-07-29,4.0
17.0,4.0,33.62499999999996,2021-07-30,2021-07-30,13.0
20.0,5.0,34.0,2021-07-31,2021-07-31,10.0
21.0,7.0,40.0,2021-08-01,2021-08-01,13.0
23.0,5.475,48.52499999999999,2021-08-02,2021-08-02,14.0
26.0,7.475,51.62499999999996,2021-08-03,2021-08-03,12.0
27.0,7.95,55.0,2021-08-04,2021-08-04,12.0
32.0,9.475,58.574999999999974,2021-08-05,2021-08-05,11.0
34.0,8.425,65.04999999999998,2021-08-06,2021-08-06,14.0
33.0,8.475,67.0,2021-08-07,2021-08-07,18.0
35.5,6.425000000000001,71.14999999999995,2021-08-08,2021-08-08,14.0
35.5,10.375,71.0,2021-08-09,2021-08-09,11.0
36.0,12.0,74.62499999999996,2021-08-10,2021-08-10,13.0
36.0,9.9,73.52499999999999,2021-08-11,2021-08-11,15.0
38.0,7.0,77.57499999999997,2021-08-12,2021-08-12,12.0
39.5,8.475,76.57499999999997,2021-08-13,2021-08-13,18.0
36.5,9.425,77.52499999999999,2021-08-14,2021-08-14,19.0
39.0,6.95,74.52499999999999,2021-08-15,2021-08-15,15.0
35.5,7.0,65.52499999999999,2021-08-16,2021-08-16,15.0
38.0,7.95,72.0,2021-08-17,2021-08-17,16.0
36.0,7.95,73.57499999999997,2021-08-18,2021-08-18,17.0
36.0,8.475,66.04999999999998,2021-08-19,2021-08-19,18.0
33.0,7.0,72.57499999999997,2021-08-20,2021-08-20,17.0
33.0,5.475,67.09999999999997,2021-08-21,2021-08-21,15.0
34.0,6.475,65.0,2021-08-22,2021-08-22,17.0
31.0,6.475,70.0,2021-08-23,2021-08-23,22.0
31.0,5.425000000000001,66.57499999999997,2021-08-24,2021-08-24,17.0
29.0,5.475,58.52499999999999,2021-08-25,2021-08-25,21.0
28.0,3.475,58.52499999999999,2021-08-26,2021-08-26,22.0
26.0,5.475,56.52499999999999,2021-08-27,2021-08-27,18.0
26.5,4.95,51.04999999999998,2021-08-28,2021-08-28,11.0
24.0,4.0,53.52499999999999,2021-08-29,2021-08-29,14.0
24.5,5.0,50.52499999999999,2021-08-30,2021-08-30,16.0
23.0,4.0,51.099999999999966,2021-08-31,2021-08-31,16.0
21.0,3.0,50.0,2021-09-01,2021-09-01,12.0
21.5,6.0,46.04999999999998,2021-09-02,2021-09-02,15.0
20.0,4.0,42.574999999999974,2021-09-03,2021-09-03,6.0
21.5,4.95,44.52499999999999,2021-09-04,2021-09-04,11.0
21.5,4.0,48.574999999999974,2021-09-05,2021-09-05,12.0
21.0,4.475,51.62499999999996,2021-09-06,2021-09-06,13.0
22.5,3.475,52.52499999999999,2021-09-07,2021-09-07,15.0
25.0,4.0,59.0,2021-09-08,2021-09-08,14.0
24.0,2.475,56.52499999999999,2021-09-09,2021-09-09,10.0
29.0,2.95,62.0,2021-09-10,2021-09-10,20.0
29.5,3.3750000000000004,58.0,2021-09-11,2021-09-11,14.0
28.5,6.475,61.04999999999998,2021-09-12,2021-09-12,10.0
30.0,5.475,64.0,2021-09-13,2021-09-13,11.0
29.5,6.0,68.52499999999999,2021-09-14,2021-09-14,15.0
28.0,5.475,67.04999999999998,2021-09-15,2021-09-15,4.0
31.0,6.0,63.0,2021-09-16,2021-09-16,10.0
31.0,5.0,68.57499999999997,2021-09-17,2021-09-17,10.0
35.0,6.0,72.0,2021-09-18,2021-09-18,11.0
34.0,6.0,69.04999999999998,2021-09-19,2021-09-19,7.0
32.0,9.0,72.0,2021-09-20,2021-09-20,9.0
33.0,3.0,70.52499999999999,2021-09-21,2021-09-21,7.0
33.0,5.475,75.04999999999998,2021-09-22,2021-09-22,10.0
33.0,4.425000000000001,71.62499999999996,2021-09-23,2021-09-23,9.0
33.0,4.475,76.0,2021-09-24,2021-09-24,9.0
34.0,5.95,72.52499999999999,2021-09-25,2021-09-25,6.0
36.0,7.0,74.14999999999995,2021-09-26,2021-09-26,4.0
32.0,7.0,67.04999999999998,2021-09-27,2021-09-27,9.0
32.0,5.0,76.09999999999997,2021-09-28,2021-09-28,7.0
33.5,4.475,77.52499999999999,2021-09-29,2021-09-29,7.0
33.0,4.9,76.52499999999999,2021-09-30,2021-09-30,6.0
30.0,6.0,74.04999999999998,2021-10-01,2021-10-01,4.0
29.5,5.425000000000001,72.52499999999999,2021-10-02,2021-10-02,8.0
32.5,6.475,76.09999999999997,2021-10-03,2021-10-03,6.0
33.0,5.475,68.52499999999999,2021-10-04,2021-10-04,6.0
32.5,2.475,64.57499999999997,2021-10-05,2021-10-05,6.0
32.0,4.0,65.0,2021-10-06,2021-10-06,3.0
30.0,4.475,69.57499999999997,2021-10-07,2021-10-07,9.0
34.5,6.0,67.52499999999999,2021-10-08,2021-10-08,4.0
31.5,3.95,65.52499999999999,2021-10-09,2021-10-09,4.0
35.0,4.425000000000001,65.52499999999999,2021-10-10,2021-10-10,6.0
33.0,6.0,69.09999999999997,2021-10-11,2021-10-11,4.0
34.0,4.475,67.52499999999999,2021-10-12,2021-10-12,9.0
34.0,4.0,67.52499999999999,2021-10-13,2021-10-13,7.0
35.0,7.475,72.57499999999997,2021-10-14,2021-10-14,2.0
40.0,4.475,73.52499999999999,2021-10-15,2021-10-15,3.0
40.0,6.475,84.14999999999995,2021-10-16,2021-10-16,7.0
39.5,6.475,75.04999999999998,2021-10-17,2021-10-17,6.0
40.0,8.0,88.57499999999997,2021-10-18,2021-10-18,9.0
44.0,6.475,85.52499999999999,2021-10-19,2021-10-19,3.0
46.0,6.95,90.72499999999992,2021-10-20,2021-10-20,3.0
48.0,7.475,89.0,2021-10-21,2021-10-21,7.0
52.0,8.0,93.04999999999998,2021-10-22,2021-10-22,8.0
52.5,9.475,99.62499999999996,2021-10-23,2021-10-23,8.0
55.5,9.425,94.09999999999997,2021-10-24,2021-10-24,2.0
61.5,8.425,100.525,2021-10-25,2021-10-25,5.0
58.0,10.95,103.57499999999996,2021-10-26,2021-10-26,6.0
63.0,8.475,113.525,2021-10-27,2021-10-27,7.0
62.0,10.0,108.19999999999992,2021-10-28,2021-10-28,11.0
63.0,7.9,107.57499999999996,2021-10-29,2021-10-29,5.0
62.0,10.375,105.57499999999996,2021-10-30,2021-10-30,4.0
55.5,7.475,98.525,2021-10-31,2021-10-31,9.0
49.5,6.95,91.09999999999997,2021-11-01,2021-11-01,11.0
48.0,7.95,83.52499999999999,2021-11-02,2021-11-02,6.0
42.0,5.95,73.09999999999997,2021-11-03,2021-11-03,5.0
40.5,7.0,63.0,2021-11-04,2021-11-04,7.0
35.0,5.475,66.04999999999998,2021-11-05,2021-11-05,7.0
32.5,4.9,56.0,2021-11-06,2021-11-06,6.0
31.0,6.475,52.52499999999999,2021-11-07,2021-11-07,10.0
27.0,3.475,52.52499999999999,2021-11-08,2021-11-08,8.0
27.0,3.475,48.099999999999966,2021-11-09,2021-11-09,12.0
26.5,4.0,45.574999999999974,2021-11-10,2021-11-10,16.0
25.0,3.95,43.574999999999974,2021-11-11,2021-11-11,8.0
26.0,4.0,46.04999999999998,2021-11-12,2021-11-12,12.0
26.5,3.4250000000000003,50.0,2021-11-13,2021-11-13,9.0
31.5,3.0,48.0,2021-11-14,2021-11-14,9.0
37.0,5.475,60.52499999999999,2021-11-15,2021-11-15,17.0
41.5,7.0,66.0,2021-11-16,2021-11-16,11.0
46.5,4.475,75.52499999999999,2021-11-17,2021-11-17,15.0
59.0,6.425000000000001,88.09999999999997,2021-11-18,2021-11-18,11.0
65.0,11.0,96.67499999999994,2021-11-19,2021-11-19,19.0
72.0,15.475,108.67499999999994,2021-11-20,2021-11-20,11.0
84.5,16.275,119.0,2021-11-21,2021-11-21,19.0
95.5,17.0,142.62499999999994,2021-11-22,2021-11-22,24.0
108.5,19.0,143.52499999999998,2021-11-23,2021-11-23,15.0
118.0,18.8,155.575,2021-11-24,2021-11-24,24.0
127.0,25.225,183.575,2021-11-25,2021-11-25,18.0
148.5,23.475,187.575,2021-11-26,2021-11-26,18.0
162.5,35.8,214.05,2021-11-27,2021-11-27,26.0
177.5,35.275,222.575,2021-11-28,2021-11-28,16.0
198.5,36.125,245.05,2021-11-29,2021-11-29,15.0
221.5,45.55,264.525,2021-11-30,2021-11-30,25.0
227.0,51.775000000000006,278.04999999999995,2021-12-01,2021-12-01,33.0
253.5,56.400000000000006,302.09999999999997,2021-12-02,2021-12-02,16.0
270.0,64.75,319.04999999999995,2021-12-03,2021-12-03,16.0
275.0,65.5,326.62499999999994,2021-12-04,2021-12-04,20.0
275.5,72.45,327.09999999999997,2021-12-05,2021-12-05,27.0
279.0,83.9,325.525,2021-12-06,2021-12-06,32.0
271.0,75.2,317.525,2021-12-07,2021-12-07,22.0
270.0,89.35,315.0,2021-12-08,2021-12-08,31.0
262.5,87.47500000000001,308.67499999999995,2021-12-09,2021-12-09,32.0
256.0,89.42500000000001,308.575,2021-12-10,2021-12-10,21.0
247.0,84.7,297.04999999999995,2021-12-11,2021-12-11,28.0
242.5,80.0,297.575,2021-12-12,2021-12-12,43.0
238.0,92.95,283.62499999999994,2021-12-13,2021-12-13,27.0
230.5,91.3,275.525,2021-12-14,2021-12-14,30.0
220.5,97.65,272.62499999999994,2021-12-15,2021-12-15,25.0
220.5,104.675,264.62499999999994,2021-12-16,2021-12-16,27.0
216.0,92.5,253.7249999999999,2021-12-17,2021-12-17,32.0
207.0,108.675,257.525,2021-12-18,2021-12-18,27.0
199.0,119.0,250.62499999999991,2021-12-19,2021-12-19,29.0
199.0,102.15,243.19999999999993,2021-12-20,2021-12-20,40.0
194.0,122.525,246.525,2021-12-21,2021-12-21,45.0
197.0,115.8,243.0,2021-12-22,2021-12-22,42.0
199.0,125.0,252.14999999999995,2021-12-23,2021-12-23,27.0
194.5,124.475,236.62499999999991,2021-12-24,2021-12-24,27.0
183.0,116.15,225.14999999999995,2021-12-25,2021-12-25,36.0
166.5,99.825,208.24999999999991,2021-12-26,2021-12-26,52.0
157.0,101.975,185.0,2021-12-27,2021-12-27,56.0
145.5,87.625,184.14999999999995,2021-12-28,2021-12-28,93.0
134.0,71.225,171.0,2021-12-29,2021-12-29,84.0
132.5,80.675,162.0,2021-12-30,2021-12-30,89.0
131.5,73.825,162.0,2021-12-31,2021-12-31,77.0
134.0,73.8,163.52499999999998,2022-01-01,2022-01-01,66.0
136.0,61.375,168.62499999999994,2022-01-02,2022-01-02,96.0
146.0,68.675,175.0,2022-01-03,2022-01-03,112.0
151.0,75.175,179.575,2022-01-04,2022-01-04,111.0
165.0,77.75,193.525,2022-01-05,2022-01-05,122.0
178.5,72.775,209.09999999999997,2022-01-06,2022-01-06,96.0
195.0,76.175,238.14999999999995,2022-01-07,2022-01-07,109.0
224.0,106.45,260.525,2022-01-08,2022-01-08,115.0
248.0,121.65,289.525,2022-01-09,2022-01-09,100.0
275.5,151.05,325.575,2022-01-10,2022-01-10,125.0
302.5,159.07500000000002,349.62499999999994,2022-01-11,2022-01-11,125.0
334.5,174.0,381.575,2022-01-12,2022-01-12,146.0
359.0,222.55,413.3499999999999,2022-01-13,2022-01-13,156.0
376.0,248.275,420.525,2022-01-14,2022-01-14,137.0
400.0,261.6,456.525,2022-01-15,2022-01-15,153.0
412.0,303.825,493.575,2022-01-16,2022-01-16,146.0
421.5,325.325,501.8249999999999,2022-01-17,2022-01-17,178.0
425.0,344.8,528.625,2022-01-18,2022-01-18,162.0
430.5,361.25,542.15,2022-01-19,2022-01-19,182.0
428.5,365.9,566.7249999999999,2022-01-20,2022-01-20,190.0
422.5,360.475,571.3,2022-01-21,2022-01-21,141.0
407.5,354.0,566.625,2022-01-22,2022-01-22,144.0
395.0,338.0,582.7749999999999,2022-01-23,2022-01-23,139.0
382.0,320.225,590.675,2022-01-24,2022-01-24,200.0
367.0,313.95,566.05,2022-01-25,2022-01-25,195.0
353.0,278.95,563.8249999999999,2022-01-26,2022-01-26,191.0
327.5,262.475,594.7999999999997,2022-01-27,2022-01-27,166.0
317.0,265.95,628.2499999999999,2022-01-28,2022-01-28,137.0
310.5,250.375,647.9249999999998,2022-01-29,2022-01-29,143.0
298.5,241.375,694.8749999999995,2022-01-30,2022-01-30,147.0
294.5,241.9,732.8249999999996,2022-01-31,2022-01-31,166.0
283.5,227.425,737.9999999999986,2022-02-01,2022-02-01,153.0
278.0,217.0,734.899999999999,2022-02-02,2022-02-02,154.0
270.0,216.475,762.3499999999992,2022-02-03,2022-02-03,140.0
258.0,210.0,745.9499999999987,2022-02-04,2022-02-04,103.0
252.0,201.0,744.4999999999977,2022-02-05,2022-02-05,124.0
241.0,184.85,700.6499999999984,2022-02-06,2022-02-06,116.0
225.5,179.95,682.5499999999988,2022-02-07,2022-02-07,135.0
215.0,167.9,599.5999999999991,2022-02-08,2022-02-08,124.0
207.5,158.85,585.8249999999989,2022-02-09,2022-02-09,107.0
194.0,141.275,524.7499999999987,2022-02-10,2022-02-10,105.0
175.5,136.0,471.7499999999991,2022-02-11,2022-02-11,92.0
154.5,118.95,400.74999999999943,2022-02-12,2022-02-12,81.0
133.0,104.75,333.29999999999956,2022-02-13,2022-02-13,79.0
112.0,84.425,280.4749999999997,2022-02-14,2022-02-14,108.0
96.0,73.475,225.57499999999965,2022-02-15,2022-02-15,91.0
82.0,62.475,199.72499999999957,2022-02-16,2022-02-16,90.0
70.0,49.9,150.67499999999995,2022-02-17,2022-02-17,83.0
62.0,43.475,143.8499999999997,2022-02-18,2022-02-18,63.0
54.0,40.0,94.82499999999987,2022-02-19,2022-02-19,51.0
46.0,35.95,106.17499999999976,2022-02-20,2022-02-20,51.0
44.0,30.475,88.52499999999999,2022-02-21,2022-02-21,61.0
40.0,22.475,74.39999999999986,2022-02-22,2022-02-22,63.0
37.0,23.0,78.97499999999984,2022-02-23,2022-02-23,49.0
33.5,21.475,58.04999999999998,2022-02-24,2022-02-24,55.0
31.0,22.0,62.72499999999992,2022-02-25,2022-02-25,46.0
29.5,20.0,44.0,2022-02-26,2022-02-26,45.0
28.5,19.0,49.099999999999966,2022-02-27,2022-02-27,56.0
26.0,15.475,43.52499999999999,2022-02-28,2022-02-28,69.0
24.0,14.95,39.67499999999994,2022-03-01,2022-03-01,31.0
24.5,14.95,45.0,2022-03-02,2022-03-02,44.0
23.0,15.0,36.0,2022-03-03,2022-03-03,39.0
21.5,13.475,35.099999999999966,2022-03-04,2022-03-04,38.0
21.5,11.0,32.04999999999998,2022-03-05,2022-03-05,39.0
20.5,11.0,29.52499999999999,2022-03-06,2022-03-06,38.0
20.0,11.475,32.52499999999999,2022-03-07,2022-03-07,52.0
19.0,11.0,29.0,2022-03-08,2022-03-08,34.0
17.5,11.0,28.0,2022-03-09,2022-03-09,38.0
19.0,9.95,27.52499999999999,2022-03-10,2022-03-10,53.0
19.0,11.475,29.52499999999999,2022-03-11,2022-03-11,37.0
21.0,13.475,30.049999999999983,2022-03-12,2022-03-12,52.0
25.0,16.0,35.0,2022-03-13,2022-03-13,63.0
28.0,19.475,38.52499999999999,2022-03-14,2022-03-14,75.0
31.0,19.475,43.04999999999998,2022-03-15,2022-03-15,47.0
36.0,23.475,47.04999999999998,2022-03-16,2022-03-16,48.0
41.0,26.0,52.52499999999999,2022-03-17,2022-03-17,64.0
43.0,27.475,56.04999999999998,2022-03-18,2022-03-18,46.0
46.0,36.475,58.04999999999998,2022-03-19,2022-03-19,49.0
52.0,36.0,68.57499999999997,2022-03-20,2022-03-20,54.0
56.0,38.95,71.04999999999998,2022-03-21,2022-03-21,85.0
61.0,37.425,79.52499999999999,2022-03-22,2022-03-22,56.0
66.0,37.275,88.0,2022-03-23,2022-03-23,66.0
70.5,45.95,86.0,2022-03-24,2022-03-24,69.0
73.0,35.475,89.52499999999999,2022-03-25,2022-03-25,57.0
76.0,45.475,93.0,2022-03-26,2022-03-26,46.0
75.0,41.95,95.09999999999997,2022-03-27,2022-03-27,56.0
74.0,41.95,89.52499999999999,2022-03-28,2022-03-28,74.0
74.0,38.8,90.04999999999998,2022-03-29,2022-03-29,71.0
73.0,35.175,91.04999999999998,2022-03-30,2022-03-30,81.0
71.5,39.0,88.0,2022-03-31,2022-03-31,61.0
71.0,37.425,86.52499999999999,2022-04-01,2022-04-01,60.0
69.0,27.95,88.52499999999999,2022-04-02,2022-04-02,42.0
67.5,33.375,84.04999999999998,2022-04-03,2022-04-03,63.0
65.0,34.9,82.52499999999999,2022-04-04,2022-04-04,78.0
64.5,28.475,82.0,2022-04-05,2022-04-05,63.0
60.0,24.85,81.52499999999999,2022-04-06,2022-04-06,74.0
61.0,24.85,80.52499999999999,2022-04-07,2022-04-07,68.0
58.0,26.425,76.52499999999999,2022-04-08,2022-04-08,66.0
57.0,25.0,76.57499999999997,2022-04-09,2022-04-09,56.0
54.5,22.325,69.52499999999999,2022-04-10,2022-04-10,62.0
52.0,19.8,68.52499999999999,2022-04-11,2022-04-11,87.0
52.0,19.425,66.52499999999999,2022-04-12,2022-04-12,83.0
50.0,19.325,65.0,2022-04-13,2022-04-13,77.0
47.5,19.475,64.0,2022-04-14,2022-04-14,59.0
43.0,17.75,55.0,2022-04-15,2022-04-15,56.0
39.0,16.0,54.52499999999999,2022-04-16,2022-04-16,36.0
35.5,11.95,48.04999999999998,2022-04-17,2022-04-17,44.0
31.0,12.0,42.0,2022-04-18,2022-04-18,59.0
29.5,11.0,43.0,2022-04-19,2022-04-19,64.0
27.0,11.475,37.04999999999998,2022-04-20,2022-04-20,40.0
25.0,11.95,35.52499999999999,2022-04-21,2022-04-21,47.0
24.0,8.0,33.0,2022-04-22,2022-04-22,35.0
21.0,7.475,30.52499999999999,2022-04-23,2022-04-23,50.0
19.0,7.475,30.52499999999999,2022-04-24,2022-04-24,49.0
20.0,6.95,30.0,2022-04-25,2022-04-25,52.0
18.5,5.475,29.09999999999997,2022-04-26,2022-04-26,45.0
19.0,7.95,29.049999999999983,2022-04-27,2022-04-27,45.0
17.0,6.475,26.0,2022-04-28,2022-04-28,41.0
16.0,6.475,24.52499999999999,2022-04-29,2022-04-29,33.0
17.0,8.0,26.0,2022-04-30,2022-04-30,31.0
16.0,4.475,23.574999999999974,2022-05-01,2022-05-01,27.0
15.0,4.95,24.52499999999999,2022-05-02,2022-05-02,24.0
14.0,5.0,21.52499999999999,2022-05-03,2022-05-03,37.0
14.0,5.475,23.0,2022-05-04,2022-05-04,31.0
14.0,3.95,23.0,2022-05-05,2022-05-05,32.0
14.0,5.0,21.0,2022-05-06,2022-05-06,25.0
13.0,4.0,19.52499999999999,2022-05-07,2022-05-07,20.0
12.5,5.0,19.52499999999999,2022-05-08,2022-05-08,28.0
12.0,4.475,21.52499999999999,2022-05-09,2022-05-09,32.0
12.0,3.95,18.52499999999999,2022-05-10,2022-05-10,42.0
11.0,3.475,18.52499999999999,2022-05-11,2022-05-11,25.0
11.0,3.0,17.52499999999999,2022-05-12,2022-05-12,24.0
10.0,3.475,18.0,2022-05-13,2022-05-13,17.0
11.0,2.95,18.0,2022-05-14,2022-05-14,17.0
11.0,4.0,19.0,2022-05-15,2022-05-15,34.0
12.0,3.475,19.0,2022-05-16,2022-05-16,33.0
12.0,3.475,19.52499999999999,2022-05-17,2022-05-17,35.0
12.0,5.475,21.0,2022-05-18,2022-05-18,17.0
13.0,4.475,20.0,2022-05-19,2022-05-19,15.0
12.0,5.0,19.0,2022-05-20,2022-05-20,18.0
12.0,5.0,20.049999999999983,2022-05-21,2022-05-21,16.0
12.0,5.0,20.574999999999974,2022-05-22,2022-05-22,16.0
