date,all,ch,teen,adu,sen,missing,ch+teen+adu+sen,rel_ch,rel_teen,rel_adu,rel_sen,ch+missing,teen+missing,adu+missing,sen+missing,ch+teen+adu+sen+missing
2020-11-18,1605.0,4.0,5.0,394.0,1191.0,11.0,1594.0,0.002509410288582183,0.003136762860727729,0.24717691342534504,0.7471769134253451,4.027603513174404,5.034504391468005,396.7189460476788,1199.2189460476789,1605.0
2020-11-19,1513.0,11.0,8.0,389.0,1097.0,8.0,1505.0,0.007308970099667774,0.0053156146179402,0.2584717607973422,0.7289036544850498,11.058471760797342,8.042524916943522,391.06777408637873,1102.8312292358803,1513.0
2020-11-20,1495.0,6.0,8.0,382.0,1088.0,11.0,1484.0,0.004043126684636119,0.005390835579514825,0.2574123989218329,0.7331536388140162,6.044474393530997,8.059299191374663,384.83153638814014,1096.0646900269542,1495.0
2020-11-21,1042.0,4.0,4.0,268.0,758.0,8.0,1034.0,0.0038684719535783366,0.0038684719535783366,0.25918762088974856,0.7330754352030948,4.0309477756286265,4.0309477756286265,270.073500967118,763.8646034816247,1042.0
2020-11-22,788.0,2.0,6.0,204.0,568.0,8.0,780.0,0.002564102564102564,0.007692307692307693,0.26153846153846155,0.7282051282051282,2.0205128205128204,6.061538461538461,206.09230769230768,573.8256410256411,788.0
2020-11-23,1307.0,7.0,8.0,315.0,972.0,5.0,1302.0,0.005376344086021506,0.006144393241167435,0.24193548387096775,0.7465437788018433,7.026881720430108,8.030721966205837,316.2096774193548,975.7327188940092,1307.0
2020-11-24,1349.0,6.0,6.0,300.0,1028.0,9.0,1340.0,0.004477611940298508,0.004477611940298508,0.22388059701492538,0.7671641791044777,6.040298507462687,6.040298507462687,302.0149253731343,1034.9044776119404,1349.0
2020-11-25,1225.0,9.0,6.0,284.0,916.0,10.0,1215.0,0.007407407407407408,0.0049382716049382715,0.2337448559670782,0.7539094650205761,9.074074074074074,6.049382716049383,286.3374485596708,923.5390946502058,1225.0
2020-11-26,1150.0,6.0,8.0,262.0,869.0,5.0,1145.0,0.005240174672489083,0.0069868995633187774,0.22882096069868996,0.7589519650655022,6.026200873362446,8.034934497816593,263.14410480349346,872.7947598253276,1150.0
2020-11-27,1161.0,5.0,6.0,280.0,863.0,7.0,1154.0,0.004332755632582322,0.005199306759098787,0.24263431542461006,0.7478336221837089,5.030329289428076,6.036395147313692,281.6984402079723,868.234835355286,1161.0
2020-11-28,803.0,1.0,8.0,183.0,600.0,11.0,792.0,0.0012626262626262627,0.010101010101010102,0.23106060606060605,0.7575757575757576,1.0138888888888888,8.11111111111111,185.54166666666666,608.3333333333334,803.0
2020-11-29,712.0,5.0,8.0,181.0,507.0,11.0,701.0,0.007132667617689016,0.011412268188302425,0.2582025677603424,0.7232524964336662,5.078459343794579,8.125534950071327,183.84022824536376,514.9557774607704,712.0
2020-11-30,1130.0,6.0,2.0,283.0,820.0,19.0,1111.0,0.0054005400540054005,0.0018001800180018,0.25472547254725475,0.738073807380738,6.102610261026102,2.0342034203420343,287.83978397839786,834.023402340234,1130.0
2020-12-01,1136.0,4.0,5.0,243.0,874.0,10.0,1126.0,0.003552397868561279,0.004440497335701598,0.21580817051509768,0.7761989342806395,4.035523978685613,5.044404973357016,245.15808170515098,881.7619893428064,1136.0
2020-12-02,1123.0,3.0,7.0,236.0,865.0,12.0,1111.0,0.0027002700270027003,0.0063006300630063005,0.21242124212421243,0.7785778577857786,3.032403240324032,7.075607560756076,238.54905490549055,874.3429342934294,1123.0
2020-12-03,1126.0,3.0,13.0,260.0,839.0,11.0,1115.0,0.0026905829596412557,0.011659192825112108,0.23318385650224216,0.7524663677130045,3.029596412556054,13.128251121076234,262.56502242152465,847.277130044843,1126.0
2020-12-04,1139.0,2.0,6.0,244.0,877.0,10.0,1129.0,0.001771479185119575,0.005314437555358724,0.21612046058458814,0.7767936226749336,2.017714791851196,6.053144375553587,246.16120460584588,884.7679362267494,1139.0
2020-12-05,808.0,6.0,3.0,162.0,623.0,14.0,794.0,0.007556675062972292,0.003778337531486146,0.2040302267002519,0.7846347607052897,6.105793450881612,3.052896725440806,164.85642317380353,633.984886649874,808.0
2020-12-06,743.0,1.0,7.0,179.0,550.0,6.0,737.0,0.0013568521031207597,0.009497964721845319,0.24287652645861602,0.746268656716418,1.0081411126187245,7.056987788331072,180.4572591587517,554.4776119402985,743.0
2020-12-07,1106.0,5.0,8.0,242.0,836.0,15.0,1091.0,0.00458295142071494,0.007332722273143905,0.22181484876260313,0.766269477543538,5.068744271310724,8.10999083409716,245.32722273143904,847.494042163153,1106.0
2020-12-08,1031.0,7.0,2.0,235.0,777.0,10.0,1021.0,0.0068560235063663075,0.0019588638589618022,0.23016650342801176,0.7610186092066601,7.068560235063663,2.0195886385896182,237.30166503428012,784.6101860920666,1031.0
2020-12-09,1043.0,4.0,6.0,223.0,799.0,11.0,1032.0,0.003875968992248062,0.005813953488372093,0.21608527131782945,0.7742248062015504,4.042635658914729,6.063953488372093,225.37693798449612,807.5164728682171,1043.0
2020-12-10,1039.0,3.0,8.0,218.0,804.0,6.0,1033.0,0.002904162633107454,0.007744433688286544,0.2110358180058083,0.7783155856727977,3.0174249757986447,8.046466602129719,219.26621490803484,808.6698935140367,1039.0
2020-12-11,1116.0,3.0,7.0,250.0,844.0,12.0,1104.0,0.002717391304347826,0.006340579710144928,0.22644927536231885,0.7644927536231884,3.032608695652174,7.076086956521739,252.7173913043478,853.1739130434783,1116.0
2020-12-12,885.0,2.0,3.0,202.0,667.0,11.0,874.0,0.002288329519450801,0.003432494279176201,0.2311212814645309,0.7631578947368421,2.0251716247139586,3.037757437070938,204.54233409610984,675.3947368421053,885.0
2020-12-13,674.0,3.0,3.0,148.0,515.0,5.0,669.0,0.004484304932735426,0.004484304932735426,0.22122571001494767,0.7698056801195815,3.022421524663677,3.022421524663677,149.10612855007474,518.849028400598,674.0
2020-12-14,1138.0,5.0,1.0,241.0,880.0,11.0,1127.0,0.0044365572315882874,0.0008873114463176575,0.21384205856255545,0.7808340727595386,5.048802129547471,1.0097604259094943,243.3522626441881,888.589174800355,1138.0
2020-12-15,1110.0,11.0,7.0,246.0,835.0,11.0,1099.0,0.010009099181073703,0.006369426751592357,0.22383985441310283,0.7597816196542311,11.11010009099181,7.070063694267516,248.46223839854414,843.3575978161965,1110.0
2020-12-16,1025.0,5.0,6.0,221.0,787.0,6.0,1019.0,0.004906771344455349,0.005888125613346418,0.2168792934249264,0.7723258096172718,5.029440628066732,6.035328753680078,222.30127576054957,791.6339548577037,1025.0
2020-12-17,1031.0,4.0,9.0,232.0,780.0,6.0,1025.0,0.003902439024390244,0.00878048780487805,0.22634146341463415,0.7609756097560976,4.0234146341463415,9.052682926829268,233.3580487804878,784.5658536585366,1031.0
2020-12-18,1097.0,6.0,6.0,228.0,841.0,16.0,1081.0,0.005550416281221091,0.005550416281221091,0.21091581868640147,0.7779833487511564,6.088806660499538,6.088806660499538,231.37465309898244,853.4477335800185,1097.0
2020-12-19,841.0,1.0,4.0,196.0,631.0,9.0,832.0,0.001201923076923077,0.004807692307692308,0.23557692307692307,0.7584134615384616,1.0108173076923077,4.043269230769231,198.12019230769232,637.8257211538462,841.0
2020-12-20,661.0,4.0,6.0,181.0,464.0,6.0,655.0,0.0061068702290076335,0.00916030534351145,0.27633587786259545,0.7083969465648855,4.036641221374046,6.0549618320610685,182.65801526717559,468.2503816793893,661.0
2020-12-21,1047.0,4.0,8.0,246.0,776.0,13.0,1034.0,0.0038684719535783366,0.007736943907156673,0.2379110251450677,0.7504835589941973,4.050290135396518,8.100580270793037,249.09284332688588,785.7562862669246,1047.0
2020-12-22,1178.0,6.0,3.0,249.0,912.0,8.0,1170.0,0.005128205128205128,0.002564102564102564,0.2128205128205128,0.7794871794871795,6.041025641025641,3.0205128205128204,250.7025641025641,918.2358974358974,1178.0
2020-12-23,1054.0,5.0,4.0,224.0,815.0,6.0,1048.0,0.004770992366412214,0.003816793893129771,0.21374045801526717,0.7776717557251909,5.028625954198473,4.022900763358779,225.2824427480916,819.6660305343512,1054.0
2020-12-24,938.0,4.0,4.0,191.0,727.0,12.0,926.0,0.004319654427645789,0.004319654427645789,0.20626349892008639,0.785097192224622,4.05183585313175,4.05183585313175,193.47516198704105,736.4211663066955,938.0
2020-12-25,622.0,2.0,4.0,136.0,476.0,4.0,618.0,0.003236245954692557,0.006472491909385114,0.22006472491909385,0.7702265372168284,2.01294498381877,4.02588996763754,136.88025889967636,479.0809061488673,622.0
2020-12-26,745.0,7.0,1.0,185.0,548.0,4.0,741.0,0.009446693657219974,0.001349527665317139,0.2496626180836707,0.7395411605937922,7.03778677462888,1.0053981106612686,185.99865047233467,550.9581646423752,745.0
2020-12-27,716.0,3.0,0.0,201.0,511.0,1.0,715.0,0.004195804195804196,0.0,0.2811188811188811,0.7146853146853147,3.0041958041958043,0.0,201.28111888111889,511.7146853146853,716.0
2020-12-28,1185.0,5.0,4.0,290.0,881.0,5.0,1180.0,0.00423728813559322,0.003389830508474576,0.2457627118644068,0.7466101694915255,5.021186440677966,4.016949152542373,291.228813559322,884.7330508474577,1185.0
2020-12-29,1123.0,5.0,4.0,235.0,871.0,8.0,1115.0,0.004484304932735426,0.003587443946188341,0.21076233183856502,0.7811659192825112,5.0358744394618835,4.028699551569507,236.68609865470853,877.2493273542601,1123.0
2020-12-30,1086.0,6.0,2.0,243.0,830.0,5.0,1081.0,0.005550416281221091,0.0018501387604070306,0.2247918593894542,0.7678075855689177,6.027752081406105,2.009250693802035,244.12395929694728,833.8390379278446,1086.0
2020-12-31,949.0,1.0,5.0,187.0,743.0,13.0,936.0,0.0010683760683760685,0.005341880341880342,0.1997863247863248,0.7938034188034188,1.0138888888888888,5.069444444444445,189.59722222222223,753.3194444444445,949.0
2021-01-01,694.0,2.0,0.0,163.0,528.0,1.0,693.0,0.002886002886002886,0.0,0.2352092352092352,0.7619047619047619,2.0028860028860027,0.0,163.23520923520923,528.7619047619048,694.0
2021-01-02,832.0,4.0,8.0,192.0,615.0,13.0,819.0,0.004884004884004884,0.009768009768009768,0.23443223443223443,0.7509157509157509,4.063492063492063,8.126984126984127,195.04761904761904,624.7619047619048,832.0
2021-01-03,827.0,6.0,5.0,184.0,627.0,5.0,822.0,0.0072992700729927005,0.006082725060827251,0.22384428223844283,0.7627737226277372,6.036496350364963,5.030413625304136,185.1192214111922,630.8138686131387,827.0
2021-01-04,1225.0,3.0,4.0,290.0,914.0,14.0,1211.0,0.002477291494632535,0.0033030553261767133,0.23947151114781173,0.7547481420313791,3.0346820809248554,4.046242774566474,293.35260115606934,924.5664739884393,1225.0
2021-01-05,1244.0,4.0,4.0,264.0,956.0,16.0,1228.0,0.003257328990228013,0.003257328990228013,0.21498371335504887,0.7785016286644951,4.052117263843648,4.052117263843648,267.4397394136808,968.4560260586319,1244.0
2021-01-06,1138.0,6.0,3.0,261.0,853.0,15.0,1123.0,0.005342831700801425,0.0026714158504007124,0.23241317898486197,0.7595725734639359,6.080142475512021,3.0400712377560106,264.48619768477295,864.393588601959,1138.0
2021-01-07,1155.0,4.0,8.0,245.0,889.0,9.0,1146.0,0.0034904013961605585,0.006980802792321117,0.21378708551483422,0.7757417102966842,4.031413612565445,8.06282722513089,246.9240837696335,895.9816753926701,1155.0
2021-01-08,1183.0,4.0,6.0,243.0,914.0,16.0,1167.0,0.003427592116538132,0.005141388174807198,0.20822622107969152,0.7832047986289632,4.05484147386461,6.082262210796915,246.33161953727506,926.5312767780634,1183.0
2021-01-09,916.0,1.0,5.0,243.0,658.0,9.0,907.0,0.0011025358324145535,0.005512679162072767,0.2679162072767365,0.7254685777287762,1.009922822491731,5.049614112458655,245.41124586549063,664.529217199559,916.0
2021-01-10,735.0,6.0,3.0,182.0,536.0,8.0,727.0,0.008253094910591471,0.0041265474552957355,0.25034387895460797,0.7372764786795049,6.066024759284732,3.033012379642366,184.00275103163688,541.898211829436,735.0
2021-01-11,1215.0,6.0,2.0,270.0,926.0,11.0,1204.0,0.0049833887043189366,0.0016611295681063123,0.22425249169435216,0.7691029900332226,6.054817275747508,2.0182724252491693,272.4667774086379,934.4601328903655,1215.0
2021-01-12,1347.0,5.0,4.0,330.0,1000.0,8.0,1339.0,0.0037341299477221808,0.002987303958177745,0.24645257654966393,0.7468259895444361,5.029873039581777,4.023898431665422,331.9716206123973,1005.9746079163555,1347.0
2021-01-13,1400.0,3.0,5.0,324.0,1047.0,21.0,1379.0,0.002175489485134155,0.0036258158085569255,0.23495286439448876,0.7592458303118201,3.045685279187817,5.0761421319796955,328.93401015228426,1062.9441624365481,1400.0
2021-01-14,1300.0,2.0,5.0,270.0,1020.0,3.0,1297.0,0.0015420200462606013,0.0038550501156515036,0.2081727062451812,0.7864302235929067,2.004626060138782,5.0115651503469545,270.6245181187355,1022.3592906707787,1300.0
2021-01-15,1408.0,5.0,6.0,335.0,1050.0,12.0,1396.0,0.0035816618911174787,0.004297994269340974,0.23997134670487105,0.7521489971346705,5.042979942693409,6.051575931232092,337.87965616045847,1059.025787965616,1408.0
2021-01-16,1055.0,4.0,4.0,246.0,794.0,7.0,1048.0,0.003816793893129771,0.003816793893129771,0.23473282442748092,0.7576335877862596,4.026717557251908,4.026717557251908,247.64312977099237,799.3034351145038,1055.0
2021-01-17,844.0,4.0,3.0,199.0,628.0,10.0,834.0,0.004796163069544364,0.0035971223021582736,0.23860911270983212,0.7529976019184652,4.047961630695443,3.0359712230215825,201.38609112709833,635.5299760191847,844.0
2021-01-18,1447.0,8.0,5.0,334.0,1087.0,13.0,1434.0,0.005578800557880056,0.003486750348675035,0.23291492329149233,0.7580195258019525,8.072524407252441,5.045327754532775,337.0278940027894,1096.8542538354254,1447.0
2021-01-19,1516.0,8.0,4.0,366.0,1126.0,12.0,1504.0,0.005319148936170213,0.0026595744680851063,0.24335106382978725,0.7486702127659575,8.063829787234043,4.031914893617022,368.92021276595744,1134.9840425531916,1516.0
2021-01-20,1443.0,7.0,11.0,349.0,1056.0,20.0,1423.0,0.004919184820801124,0.007730147575544624,0.24525650035137034,0.7420941672522839,7.098383696416023,11.154602951510892,353.9051300070274,1070.8418833450457,1443.0
2021-01-21,1448.0,4.0,8.0,344.0,1078.0,14.0,1434.0,0.002789400278940028,0.005578800557880056,0.2398884239888424,0.7517433751743375,4.03905160390516,8.07810320781032,347.35843793584377,1088.5244072524408,1448.0
2021-01-22,1492.0,4.0,10.0,401.0,1065.0,12.0,1480.0,0.002702702702702703,0.006756756756756757,0.27094594594594595,0.7195945945945946,4.032432432432432,10.08108108108108,404.25135135135133,1073.6351351351352,1492.0
2021-01-23,1132.0,6.0,8.0,288.0,819.0,11.0,1121.0,0.0053523639607493305,0.007136485280999108,0.2569134701159679,0.7305976806422837,6.058876003568242,8.078501338090991,290.82604817127566,827.0365744870651,1132.0
2021-01-24,960.0,5.0,5.0,250.0,686.0,14.0,946.0,0.005285412262156448,0.005285412262156448,0.2642706131078224,0.7251585623678647,5.07399577167019,5.07399577167019,253.6997885835095,696.1522198731501,960.0
2021-01-25,1531.0,8.0,13.0,403.0,1093.0,14.0,1517.0,0.005273566249176005,0.008569545154911009,0.26565589980224125,0.7205009887936717,8.073829927488465,13.119973632168755,406.7191825972314,1103.0870138431114,1531.0
2021-01-26,1501.0,5.0,7.0,361.0,1115.0,13.0,1488.0,0.003360215053763441,0.004704301075268817,0.24260752688172044,0.7493279569892473,5.043682795698925,7.061155913978495,364.15389784946234,1124.7412634408602,1501.0
2021-01-27,1353.0,4.0,6.0,331.0,1001.0,11.0,1342.0,0.0029806259314456036,0.004470938897168405,0.2466467958271237,0.7459016393442623,4.032786885245901,6.049180327868853,333.71311475409834,1009.2049180327868,1353.0
2021-01-28,1418.0,4.0,8.0,353.0,1034.0,19.0,1399.0,0.0028591851322373124,0.005718370264474625,0.2523230879199428,0.7390993566833453,4.054324517512509,8.108649035025017,357.7941386704789,1048.0428877769837,1418.0
2021-01-29,1464.0,4.0,7.0,360.0,1079.0,14.0,1450.0,0.002758620689655172,0.004827586206896552,0.2482758620689655,0.7441379310344828,4.038620689655173,7.067586206896552,363.4758620689655,1089.4179310344828,1464.0
2021-01-30,1088.0,5.0,2.0,281.0,791.0,9.0,1079.0,0.004633920296570899,0.0018535681186283596,0.26042632066728455,0.7330861909175163,5.041705282669138,2.016682113067655,283.34383688600553,797.5977757182576,1088.0
2021-01-31,971.0,6.0,3.0,275.0,676.0,11.0,960.0,0.00625,0.003125,0.2864583333333333,0.7041666666666667,6.06875,3.034375,278.1510416666667,683.7458333333333,971.0
2021-02-01,1561.0,7.0,4.0,413.0,1127.0,10.0,1551.0,0.004513217279174726,0.0025789813023855577,0.26627981947130885,0.7266279819471309,7.045132172791747,4.025789813023856,415.6627981947131,1134.2662798194713,1561.0
2021-02-02,1598.0,14.0,9.0,433.0,1136.0,6.0,1592.0,0.008793969849246231,0.005653266331658292,0.2719849246231156,0.7135678391959799,14.052763819095478,9.03391959798995,434.6319095477387,1140.2814070351758,1598.0
2021-02-03,1451.0,8.0,6.0,413.0,1010.0,14.0,1437.0,0.0055671537926235215,0.0041753653444676405,0.2874043145441893,0.7028531663187195,8.07794015309673,6.058455114822547,417.02366040361863,1019.839944328462,1451.0
2021-02-04,1400.0,5.0,3.0,384.0,998.0,10.0,1390.0,0.0035971223021582736,0.002158273381294964,0.2762589928057554,0.7179856115107913,5.0359712230215825,3.0215827338129495,386.76258992805754,1005.1798561151079,1400.0
2021-02-05,1346.0,0.0,2.0,365.0,970.0,9.0,1337.0,0.0,0.0014958863126402393,0.27299925205684367,0.7255048616305161,0.0,2.013462976813762,367.4569932685116,976.5295437546746,1346.0
2021-02-06,1039.0,8.0,5.0,305.0,712.0,9.0,1030.0,0.007766990291262136,0.0048543689320388345,0.2961165048543689,0.6912621359223301,8.069902912621359,5.043689320388349,307.6650485436893,718.221359223301,1039.0
2021-02-07,930.0,12.0,3.0,250.0,659.0,6.0,924.0,0.012987012987012988,0.003246753246753247,0.27056277056277056,0.7132034632034632,12.077922077922079,3.0194805194805197,251.62337662337663,663.2792207792207,930.0
2021-02-08,1390.0,4.0,6.0,367.0,1002.0,11.0,1379.0,0.0029006526468455403,0.00435097897026831,0.2661348803480783,0.7266134880348079,4.031907179115301,6.047860768672951,369.9274836838289,1009.9927483683829,1390.0
2021-02-09,1423.0,5.0,6.0,386.0,1012.0,14.0,1409.0,0.0035486160397444995,0.0042583392476933995,0.2739531582682754,0.7182398864442867,5.049680624556423,6.059616749467708,389.83534421575587,1022.05535841022,1423.0
2021-02-10,1237.0,2.0,3.0,346.0,879.0,7.0,1230.0,0.0016260162601626016,0.0024390243902439024,0.2813008130081301,0.7146341463414634,2.011382113821138,3.0170731707317073,347.96910569105694,884.0024390243902,1237.0
2021-02-11,1195.0,9.0,3.0,343.0,827.0,13.0,1182.0,0.007614213197969543,0.0025380710659898475,0.29018612521150594,0.6996615905245347,9.098984771573605,3.032994923857868,346.77241962774957,836.095600676819,1195.0
2021-02-12,1233.0,6.0,3.0,352.0,857.0,15.0,1218.0,0.0049261083743842365,0.0024630541871921183,0.2889983579638752,0.7036124794745484,6.073891625615763,3.0369458128078817,356.3349753694581,867.5541871921182,1233.0
2021-02-13,915.0,4.0,3.0,273.0,626.0,9.0,906.0,0.004415011037527594,0.0033112582781456954,0.30132450331125826,0.6909492273730684,4.039735099337748,3.0298013245033113,275.7119205298013,632.2185430463576,915.0
2021-02-14,779.0,7.0,5.0,223.0,539.0,5.0,774.0,0.00904392764857881,0.006459948320413436,0.28811369509043927,0.6963824289405685,7.045219638242894,5.032299741602067,224.4405684754522,542.4819121447028,779.0
2021-02-15,1268.0,8.0,3.0,395.0,852.0,10.0,1258.0,0.006359300476947536,0.0023847376788553257,0.3139904610492846,0.6772655007949125,8.063593004769475,3.023847376788553,398.13990461049286,858.7726550079491,1268.0
2021-02-16,1273.0,7.0,9.0,352.0,893.0,12.0,1261.0,0.0055511498810467885,0.007137192704203013,0.27914353687549565,0.7081681205392546,7.066613798572561,9.085646312450436,355.34972244250594,901.4980174464711,1273.0
2021-02-17,1253.0,6.0,4.0,373.0,856.0,14.0,1239.0,0.004842615012106538,0.003228410008071025,0.30104923325262306,0.6908797417271993,6.067796610169491,4.045197740112994,377.2146892655367,865.6723163841808,1253.0
2021-02-18,1168.0,5.0,5.0,367.0,778.0,13.0,1155.0,0.004329004329004329,0.004329004329004329,0.3177489177489177,0.6735930735930736,5.0562770562770565,5.0562770562770565,371.1307359307359,786.75670995671,1168.0
2021-02-19,1164.0,5.0,10.0,332.0,807.0,10.0,1154.0,0.004332755632582322,0.008665511265164644,0.2876949740034662,0.6993067590987868,5.043327556325823,10.086655112651647,334.87694974003466,813.9930675909878,1164.0
2021-02-20,1007.0,4.0,3.0,328.0,660.0,12.0,995.0,0.004020100502512563,0.003015075376884422,0.32964824120603015,0.6633165829145728,4.048241206030151,3.036180904522613,331.95577889447236,667.9597989949749,1007.0
2021-02-21,887.0,6.0,4.0,297.0,577.0,3.0,884.0,0.006787330316742082,0.004524886877828055,0.33597285067873306,0.6527149321266968,6.020361990950226,4.013574660633484,298.0079185520362,578.9581447963801,887.0
2021-02-22,1334.0,8.0,4.0,441.0,874.0,7.0,1327.0,0.006028636021100226,0.003014318010550113,0.33232856066315,0.6586284853051997,8.042200452147702,4.021100226073851,443.32629992464206,878.6103993971363,1334.0
2021-02-23,1270.0,7.0,9.0,416.0,829.0,9.0,1261.0,0.0055511498810467885,0.007137192704203013,0.32989690721649484,0.6574147501982553,7.049960348929421,9.064234734337827,418.96907216494844,834.9167327517843,1270.0
2021-02-24,1244.0,9.0,7.0,393.0,820.0,15.0,1229.0,0.007323026851098454,0.005695687550854353,0.3197721724979658,0.6672091131000814,9.109845402766476,7.085435313262815,397.7965825874695,830.0081366965012,1244.0
2021-02-25,1261.0,8.0,10.0,379.0,860.0,4.0,1257.0,0.006364359586316627,0.007955449482895784,0.3015115354017502,0.6841686555290374,8.025457438345267,10.031821797931583,380.206046141607,862.7366746221162,1261.0
2021-02-26,1255.0,7.0,5.0,423.0,809.0,11.0,1244.0,0.005627009646302251,0.0040192926045016075,0.340032154340836,0.6503215434083601,7.061897106109325,5.044212218649518,426.7403536977492,816.153536977492,1255.0
2021-02-27,1059.0,8.0,4.0,353.0,681.0,13.0,1046.0,0.0076481835564053535,0.0038240917782026767,0.33747609942638623,0.6510516252390057,8.099426386233269,4.049713193116634,357.38718929254304,689.4636711281071,1059.0
2021-02-28,875.0,7.0,4.0,337.0,520.0,7.0,868.0,0.008064516129032258,0.004608294930875576,0.3882488479262673,0.5990783410138248,7.056451612903226,4.032258064516129,339.71774193548384,524.1935483870968,875.0
2021-03-01,1329.0,7.0,3.0,470.0,836.0,13.0,1316.0,0.005319148936170213,0.0022796352583586625,0.35714285714285715,0.6352583586626139,7.069148936170213,3.0296352583586628,474.64285714285717,844.258358662614,1329.0
2021-03-02,1384.0,6.0,12.0,403.0,946.0,17.0,1367.0,0.0043891733723482075,0.008778346744696415,0.2948061448427213,0.6920263350402341,6.07461594732992,12.14923189465984,408.01170446232624,957.764447695684,1384.0
2021-03-03,1314.0,11.0,12.0,421.0,857.0,13.0,1301.0,0.008455034588777863,0.009223674096848577,0.3235972328977709,0.6587240584166026,11.109915449654112,12.11990776325903,425.206764027671,865.5634127594159,1314.0
2021-03-04,1294.0,4.0,6.0,459.0,816.0,9.0,1285.0,0.0031128404669260703,0.004669260700389105,0.35719844357976654,0.6350194552529183,4.0280155642023345,6.042023346303502,462.2147859922179,821.7151750972763,1294.0
2021-03-05,1280.0,4.0,8.0,426.0,834.0,8.0,1272.0,0.0031446540880503146,0.006289308176100629,0.33490566037735847,0.6556603773584906,4.0251572327044025,8.050314465408805,428.6792452830189,839.2452830188679,1280.0
2021-03-06,985.0,3.0,7.0,358.0,605.0,12.0,973.0,0.003083247687564234,0.007194244604316547,0.36793422404933196,0.6217882836587872,3.0369989722507706,7.086330935251799,362.41521068859197,612.4614594039055,985.0
2021-03-07,923.0,9.0,7.0,335.0,560.0,12.0,911.0,0.009879253567508232,0.007683863885839737,0.3677277716794731,0.6147091108671789,9.118551042810099,7.0922063666300765,339.4127332601537,567.3765093304062,923.0
2021-03-08,1354.0,6.0,11.0,518.0,805.0,14.0,1340.0,0.004477611940298508,0.008208955223880597,0.38656716417910447,0.6007462686567164,6.062686567164179,11.114925373134328,523.4119402985075,813.4104477611941,1354.0
2021-03-09,1319.0,0.0,5.0,492.0,806.0,16.0,1303.0,0.0,0.003837298541826554,0.3775901765157329,0.6185725249424405,0.0,5.061396776669225,498.0414428242517,815.8971603990791,1319.0
2021-03-10,1276.0,6.0,3.0,442.0,812.0,13.0,1263.0,0.004750593824228029,0.0023752969121140144,0.3499604117181314,0.6429136975455265,6.061757719714964,3.030878859857482,446.5494853523357,820.3578780680918,1276.0
2021-03-11,1400.0,12.0,5.0,478.0,891.0,14.0,1386.0,0.008658008658008658,0.0036075036075036075,0.3448773448773449,0.6428571428571429,12.121212121212121,5.05050505050505,482.82828282828285,900.0,1400.0
2021-03-12,1313.0,6.0,5.0,474.0,818.0,10.0,1303.0,0.004604758250191865,0.003837298541826554,0.36377590176515734,0.6277820414428242,6.046047582501918,5.038372985418266,477.63775901765155,824.2778204144282,1313.0
2021-03-13,1171.0,8.0,3.0,444.0,706.0,10.0,1161.0,0.0068906115417743325,0.002583979328165375,0.38242894056847543,0.6080964685615848,8.068906115417743,3.0258397932816536,447.82428940568474,712.0809646856159,1171.0
2021-03-14,1064.0,10.0,6.0,378.0,653.0,17.0,1047.0,0.009551098376313277,0.0057306590257879654,0.36103151862464183,0.623686723973257,10.162368672397326,6.097421203438396,384.13753581661894,663.6026743075454,1064.0
2021-03-15,1570.0,6.0,8.0,611.0,939.0,6.0,1564.0,0.0038363171355498722,0.005115089514066497,0.3906649616368286,0.600383631713555,6.023017902813299,8.030690537084398,613.343989769821,942.6023017902813,1570.0
2021-03-16,1463.0,14.0,7.0,560.0,863.0,19.0,1444.0,0.009695290858725761,0.004847645429362881,0.3878116343490305,0.5976454293628809,14.18421052631579,7.092105263157895,567.3684210526316,874.3552631578947,1463.0
2021-03-17,1513.0,16.0,9.0,583.0,885.0,20.0,1493.0,0.010716677829872739,0.006028131279303416,0.39048894842598797,0.5927662424648359,16.214333556597456,9.120562625586068,590.8097789685197,896.8553248492967,1513.0
2021-03-18,1510.0,9.0,12.0,573.0,898.0,18.0,1492.0,0.006032171581769437,0.00804289544235925,0.38404825737265413,0.6018766756032171,9.10857908847185,12.144772117962466,579.9128686327077,908.8337801608579,1510.0
2021-03-19,1704.0,7.0,9.0,630.0,1036.0,22.0,1682.0,0.004161712247324614,0.00535077288941736,0.3745541022592152,0.6159334126040428,7.0915576694411415,9.117717003567181,638.2401902497028,1049.550535077289,1704.0
2021-03-20,1289.0,7.0,7.0,502.0,759.0,14.0,1275.0,0.005490196078431373,0.005490196078431373,0.39372549019607844,0.5952941176470589,7.0768627450980395,7.0768627450980395,507.5121568627451,767.3341176470589,1289.0
2021-03-21,1176.0,7.0,9.0,473.0,671.0,16.0,1160.0,0.00603448275862069,0.007758620689655172,0.4077586206896552,0.5784482758620689,7.096551724137931,9.124137931034483,479.5241379310345,680.255172413793,1176.0
2021-03-22,1721.0,12.0,11.0,644.0,1038.0,16.0,1705.0,0.007038123167155425,0.0064516129032258064,0.37771260997067446,0.6087976539589443,12.112609970674487,11.103225806451613,650.0434017595308,1047.7407624633431,1721.0
2021-03-23,1816.0,5.0,5.0,647.0,1141.0,18.0,1798.0,0.0027808676307007787,0.0027808676307007787,0.35984427141268077,0.6345939933259177,5.050055617352614,5.050055617352614,653.4771968854283,1152.4226918798665,1816.0
