all-median,all-p1,all-p2,time,date,hosp_pred
1397.5,1256.95,1559.1499999999996,2021-03-14,2021-03-14,1064.0
1422.0,1263.475,1589.8249999999998,2021-03-15,2021-03-15,1570.0
1432.5,1271.375,1603.2749999999996,2021-03-16,2021-03-16,1463.0
1458.0,1312.8,1609.4,2021-03-17,2021-03-17,1513.0
1475.5,1336.275,1658.9999999999995,2021-03-18,2021-03-18,1510.0
1508.0,1343.475,1694.525,2021-03-19,2021-03-19,1704.0
1543.5,1362.85,1693.9499999999996,2021-03-20,2021-03-20,1289.0
1594.0,1380.8,1769.8249999999998,2021-03-21,2021-03-21,1176.0
1614.5,1415.275,1823.75,2021-03-22,2021-03-22,1721.0
1649.5,1458.8,1841.525,2021-03-23,2021-03-23,1816.0
1699.5,1462.75,1924.0,2021-03-24,2021-03-24,1648.0
1707.0,1502.375,1976.8499999999997,2021-03-25,2021-03-25,1801.0
1740.5,1509.2,2006.1749999999995,2021-03-26,2021-03-26,1763.0
1778.0,1574.325,2008.675,2021-03-27,2021-03-27,1446.0
1777.0,1540.8,2033.375,2021-03-28,2021-03-28,1258.0
1814.5,1539.075,2048.2999999999997,2021-03-29,2021-03-29,1957.0
1796.5,1543.475,2060.3749999999995,2021-03-30,2021-03-30,1886.0
1784.0,1502.7,2060.325,2021-03-31,2021-03-31,1802.0
1779.5,1525.85,2092.5499999999997,2021-04-01,2021-04-01,1878.0
1778.5,1497.75,2093.875,2021-04-02,2021-04-02,1926.0
1784.0,1484.475,2068.05,2021-04-03,2021-04-03,1587.0
1772.5,1495.3,2053.575,2021-04-04,2021-04-04,1459.0
1754.5,1438.85,2075.15,2021-04-05,2021-04-05,1590.0
1739.0,1433.325,2041.05,2021-04-06,2021-04-06,2037.0
1727.5,1428.925,2055.2,2021-04-07,2021-04-07,1741.0
1715.5,1405.85,2076.9249999999997,2021-04-08,2021-04-08,1828.0
1711.0,1397.875,2048.05,2021-04-09,2021-04-09,1916.0
1703.0,1381.6,2033.0,2021-04-10,2021-04-10,1657.0
1674.0,1351.475,2083.2999999999997,2021-04-11,2021-04-11,1379.0
1688.0,1354.375,2046.625,2021-04-12,2021-04-12,1863.0
1677.5,1312.4,2074.25,2021-04-13,2021-04-13,1768.0
1654.5,1330.325,2034.7,2021-04-14,2021-04-14,1753.0
1618.5,1305.15,2056.875,2021-04-15,2021-04-15,1698.0
1627.5,1285.1,2044.9499999999996,2021-04-16,2021-04-16,1674.0
1582.0,1240.375,2007.975,2021-04-17,2021-04-17,1452.0
1582.0,1249.25,1953.3,2021-04-18,2021-04-18,1259.0
1530.5,1181.3,1961.125,2021-04-19,2021-04-19,1815.0
1495.0,1202.075,1933.625,2021-04-20,2021-04-20,1768.0
1479.5,1161.575,1936.825,2021-04-21,2021-04-21,1659.0
1440.0,1124.4,1922.0999999999997,2021-04-22,2021-04-22,1524.0
1390.5,1090.775,1836.4,2021-04-23,2021-04-23,1638.0
1390.0,1072.475,1813.8249999999996,2021-04-24,2021-04-24,1262.0
1340.5,1019.65,1796.1,2021-04-25,2021-04-25,1110.0
1304.5,999.85,1720.925,2021-04-26,2021-04-26,1559.0
1282.0,973.8,1701.65,2021-04-27,2021-04-27,1522.0
1240.0,938.65,1637.05,2021-04-28,2021-04-28,1400.0
1199.0,917.65,1620.1499999999996,2021-04-29,2021-04-29,1263.0
1167.0,884.55,1589.15,2021-04-30,2021-04-30,1354.0
1134.5,866.225,1566.8499999999997,2021-05-01,2021-05-01,966.0
1094.0,845.325,1515.0,2021-05-02,2021-05-02,872.0
1084.0,827.375,1465.5499999999995,2021-05-03,2021-05-03,1159.0
1046.5,766.95,1493.0,2021-05-04,2021-05-04,1112.0
1021.0,757.575,1436.3749999999998,2021-05-05,2021-05-05,971.0
1001.5,720.95,1407.9499999999996,2021-05-06,2021-05-06,1047.0
957.0,715.225,1366.8249999999998,2021-05-07,2021-05-07,912.0
924.0,682.85,1305.725,2021-05-08,2021-05-08,731.0
895.0,671.425,1253.8749999999998,2021-05-09,2021-05-09,651.0
856.0,628.475,1249.675,2021-05-10,2021-05-10,914.0
814.5,575.85,1163.7999999999995,2021-05-11,2021-05-11,757.0
779.0,556.075,1107.4,2021-05-12,2021-05-12,679.0
746.5,547.925,1067.0749999999994,2021-05-13,2021-05-13,550.0
695.0,499.275,1015.15,2021-05-14,2021-05-14,654.0
666.5,463.325,977.3749999999995,2021-05-15,2021-05-15,517.0
609.5,463.7,910.5499999999998,2021-05-16,2021-05-16,450.0
584.5,422.8,883.2499999999999,2021-05-17,2021-05-17,670.0
560.5,398.85,825.675,2021-05-18,2021-05-18,568.0
513.5,377.95,801.675,2021-05-19,2021-05-19,548.0
484.5,349.325,730.675,2021-05-20,2021-05-20,494.0
463.0,323.8,691.8749999999999,2021-05-21,2021-05-21,506.0
432.5,309.425,685.7499999999998,2021-05-22,2021-05-22,442.0
410.5,288.9,627.525,2021-05-23,2021-05-23,336.0
387.5,276.475,607.5749999999999,2021-05-24,2021-05-24,394.0
376.0,258.475,565.675,2021-05-25,2021-05-25,414.0
352.5,246.475,556.4499999999998,2021-05-26,2021-05-26,457.0
327.5,242.425,514.525,2021-05-27,2021-05-27,442.0
321.0,209.425,470.92499999999984,2021-05-28,2021-05-28,378.0
310.0,213.425,475.1,2021-05-29,2021-05-29,353.0
292.5,206.0,440.42499999999967,2021-05-30,2021-05-30,248.0
279.0,197.475,438.525,2021-05-31,2021-05-31,387.0
260.0,181.475,409.0499999999999,2021-06-01,2021-06-01,364.0
246.0,174.475,406.2499999999999,2021-06-02,2021-06-02,390.0
243.0,170.95,374.62499999999994,2021-06-03,2021-06-03,290.0
229.5,152.7,365.0499999999999,2021-06-04,2021-06-04,316.0
222.5,145.95,348.3499999999999,2021-06-05,2021-06-05,222.0
204.0,137.95,340.39999999999986,2021-06-06,2021-06-06,185.0
203.0,131.85,337.97499999999985,2021-06-07,2021-06-07,302.0
191.0,125.9,326.8249999999999,2021-06-08,2021-06-08,253.0
181.5,121.425,319.575,2021-06-09,2021-06-09,227.0
176.0,119.95,304.62499999999994,2021-06-10,2021-06-10,229.0
174.0,117.475,295.7999999999997,2021-06-11,2021-06-11,207.0
166.0,109.475,268.525,2021-06-12,2021-06-12,175.0
160.0,97.95,268.09999999999997,2021-06-13,2021-06-13,146.0
163.0,100.95,285.2499999999999,2021-06-14,2021-06-14,181.0
151.5,99.95,264.2999999999999,2021-06-15,2021-06-15,167.0
141.5,87.9,233.05,2021-06-16,2021-06-16,150.0
133.0,83.95,235.24999999999991,2021-06-17,2021-06-17,131.0
122.5,77.95,209.0,2021-06-18,2021-06-18,115.0
114.0,72.0,209.0,2021-06-19,2021-06-19,102.0
109.0,71.475,177.52499999999998,2021-06-20,2021-06-20,90.0
101.0,61.425,174.62499999999994,2021-06-21,2021-06-21,120.0
91.5,57.0,178.09999999999997,2021-06-22,2021-06-22,122.0
91.0,57.425,174.04999999999998,2021-06-23,2021-06-23,104.0
84.0,51.95,172.77499999999992,2021-06-24,2021-06-24,99.0
78.5,45.425,149.24999999999991,2021-06-25,2021-06-25,82.0
80.5,45.475,140.09999999999997,2021-06-26,2021-06-26,69.0
71.0,45.0,137.34999999999988,2021-06-27,2021-06-27,57.0
71.0,39.95,122.57499999999996,2021-06-28,2021-06-28,90.0
66.0,37.475,128.575,2021-06-29,2021-06-29,95.0
68.5,37.475,127.09999999999997,2021-06-30,2021-06-30,80.0
63.0,34.0,110.0,2021-07-01,2021-07-01,64.0
62.5,31.425,113.09999999999997,2021-07-02,2021-07-02,77.0
62.0,35.0,123.04999999999998,2021-07-03,2021-07-03,54.0
56.5,31.9,111.67499999999994,2021-07-04,2021-07-04,57.0
57.0,30.475,113.09999999999997,2021-07-05,2021-07-05,78.0
58.0,30.375,106.57499999999996,2021-07-06,2021-07-06,74.0
55.5,29.95,114.525,2021-07-07,2021-07-07,88.0
56.0,29.0,111.14999999999996,2021-07-08,2021-07-08,80.0
56.0,34.475,116.09999999999997,2021-07-09,2021-07-09,97.0
62.5,31.475,124.57499999999996,2021-07-10,2021-07-10,80.0
71.0,37.475,147.17499999999978,2021-07-11,2021-07-11,70.0
77.0,37.425,161.04999999999998,2021-07-12,2021-07-12,90.0
89.0,44.425,194.34999999999988,2021-07-13,2021-07-13,125.0
100.5,46.425,223.24999999999991,2021-07-14,2021-07-14,98.0
111.5,57.475,252.8999999999997,2021-07-15,2021-07-15,123.0
122.5,70.95,270.0,2021-07-16,2021-07-16,124.0
137.5,72.95,295.7249999999999,2021-07-17,2021-07-17,155.0
152.5,74.85,330.8749999999999,2021-07-18,2021-07-18,124.0
167.5,92.475,356.2999999999999,2021-07-19,2021-07-19,203.0
183.5,90.425,403.0499999999999,2021-07-20,2021-07-20,193.0
190.0,96.375,430.575,2021-07-21,2021-07-21,248.0
206.0,114.0,456.8749999999999,2021-07-22,2021-07-22,237.0
229.5,108.0,518.5499999999998,2021-07-23,2021-07-23,264.0
244.5,126.275,565.4499999999998,2021-07-24,2021-07-24,262.0
269.0,141.0,605.4999999999998,2021-07-25,2021-07-25,296.0
290.5,147.9,667.625,2021-07-26,2021-07-26,359.0
309.5,160.475,736.4999999999998,2021-07-27,2021-07-27,401.0
342.0,177.9,778.1499999999996,2021-07-28,2021-07-28,405.0
372.0,188.475,844.3,2021-07-29,2021-07-29,465.0
396.0,210.475,956.2249999999998,2021-07-30,2021-07-30,467.0
420.0,215.325,1019.1749999999996,2021-07-31,2021-07-31,438.0
454.5,239.475,1090.05,2021-08-01,2021-08-01,365.0
492.5,254.55,1166.4999999999995,2021-08-02,2021-08-02,545.0
524.5,276.95,1252.0499999999995,2021-08-03,2021-08-03,572.0
565.0,287.0,1373.6999999999998,2021-08-04,2021-08-04,539.0
593.0,303.425,1449.4249999999993,2021-08-05,2021-08-05,571.0
625.5,304.9,1530.374999999999,2021-08-06,2021-08-06,577.0
638.5,337.425,1574.25,2021-08-07,2021-08-07,551.0
665.0,317.325,1606.05,2021-08-08,2021-08-08,425.0
672.5,342.425,1643.7999999999995,2021-08-09,2021-08-09,665.0
675.0,341.425,1591.1249999999995,2021-08-10,2021-08-10,640.0
661.5,334.85,1651.725,2021-08-11,2021-08-11,661.0
664.5,320.6,1656.675,2021-08-12,2021-08-12,603.0
662.5,345.325,1631.8249999999998,2021-08-13,2021-08-13,633.0
644.0,304.95,1571.05,2021-08-14,2021-08-14,586.0
629.5,322.85,1580.374999999999,2021-08-15,2021-08-15,519.0
633.5,321.9,1566.1,2021-08-16,2021-08-16,644.0
612.5,303.225,1512.2499999999995,2021-08-17,2021-08-17,625.0
606.0,284.75,1455.6999999999998,2021-08-18,2021-08-18,645.0
571.5,291.95,1385.975,2021-08-19,2021-08-19,620.0
549.5,268.5,1366.5499999999995,2021-08-20,2021-08-20,582.0
541.0,265.175,1271.3,2021-08-21,2021-08-21,516.0
514.0,262.425,1258.2749999999994,2021-08-22,2021-08-22,527.0
504.0,254.9,1211.2499999999995,2021-08-23,2021-08-23,636.0
484.5,236.075,1228.1999999999998,2021-08-24,2021-08-24,585.0
452.0,233.95,1118.25,2021-08-25,2021-08-25,545.0
447.0,216.8,1034.05,2021-08-26,2021-08-26,551.0
425.5,207.375,971.1,2021-08-27,2021-08-27,561.0
411.5,198.175,928.3749999999995,2021-08-28,2021-08-28,387.0
385.0,184.225,889.8749999999999,2021-08-29,2021-08-29,406.0
372.0,183.175,854.8499999999993,2021-08-30,2021-08-30,542.0
357.5,166.0,822.675,2021-08-31,2021-08-31,489.0
341.0,167.275,807.8249999999999,2021-09-01,2021-09-01,462.0
320.5,162.425,729.4499999999998,2021-09-02,2021-09-02,463.0
304.5,156.95,704.4999999999998,2021-09-03,2021-09-03,429.0
299.5,140.95,698.525,2021-09-04,2021-09-04,384.0
283.5,136.475,632.2749999999997,2021-09-05,2021-09-05,310.0
265.0,120.95,579.0999999999999,2021-09-06,2021-09-06,417.0
260.5,119.95,574.0999999999999,2021-09-07,2021-09-07,392.0
238.0,119.0,552.9999999999993,2021-09-08,2021-09-08,420.0
228.5,109.95,508.3499999999999,2021-09-09,2021-09-09,352.0
222.0,110.0,478.39999999999986,2021-09-10,2021-09-10,340.0
212.5,105.475,480.49999999999983,2021-09-11,2021-09-11,297.0
207.0,97.0,435.0,2021-09-12,2021-09-12,248.0
197.5,97.475,450.575,2021-09-13,2021-09-13,295.0
191.5,94.8,416.5999999999998,2021-09-14,2021-09-14,336.0
196.5,97.9,417.15,2021-09-15,2021-09-15,265.0
184.5,90.95,389.7749999999999,2021-09-16,2021-09-16,234.0
184.5,101.475,375.15,2021-09-17,2021-09-17,241.0
179.0,84.85,378.0499999999999,2021-09-18,2021-09-18,218.0
172.0,82.375,379.15,2021-09-19,2021-09-19,194.0
180.0,92.425,361.2999999999999,2021-09-20,2021-09-20,242.0
173.5,83.475,356.67499999999995,2021-09-21,2021-09-21,200.0
169.0,77.375,348.15,2021-09-22,2021-09-22,217.0
172.0,78.75,348.0249999999998,2021-09-23,2021-09-23,194.0
168.0,78.75,311.19999999999993,2021-09-24,2021-09-24,190.0
166.0,77.0,314.04999999999995,2021-09-25,2021-09-25,167.0
168.5,82.425,315.67499999999995,2021-09-26,2021-09-26,142.0
167.0,70.225,300.19999999999993,2021-09-27,2021-09-27,180.0
158.0,74.9,325.09999999999997,2021-09-28,2021-09-28,179.0
164.0,81.75,311.575,2021-09-29,2021-09-29,196.0
161.0,80.325,303.7999999999997,2021-09-30,2021-09-30,161.0
152.0,80.7,282.19999999999993,2021-10-01,2021-10-01,178.0
152.5,77.325,297.3499999999999,2021-10-02,2021-10-02,135.0
157.5,73.95,293.67499999999995,2021-10-03,2021-10-03,139.0
153.5,73.6,301.3499999999999,2021-10-04,2021-10-04,186.0
152.5,73.95,272.4499999999998,2021-10-05,2021-10-05,173.0
152.0,72.425,273.7999999999997,2021-10-06,2021-10-06,151.0
151.0,67.85,247.62499999999991,2021-10-07,2021-10-07,156.0
147.0,71.9,273.04999999999995,2021-10-08,2021-10-08,161.0
147.5,75.475,262.09999999999997,2021-10-09,2021-10-09,116.0
151.5,77.275,260.2499999999999,2021-10-10,2021-10-10,99.0
153.0,82.425,252.62499999999991,2021-10-11,2021-10-11,173.0
155.0,86.7,262.3499999999999,2021-10-12,2021-10-12,182.0
156.0,82.425,270.5999999999998,2021-10-13,2021-10-13,151.0
165.5,84.6,258.0,2021-10-14,2021-10-14,166.0
169.0,87.475,267.09999999999997,2021-10-15,2021-10-15,180.0
166.5,95.85,272.525,2021-10-16,2021-10-16,155.0
175.5,83.475,272.62499999999994,2021-10-17,2021-10-17,121.0
181.0,88.175,285.04999999999995,2021-10-18,2021-10-18,205.0
188.0,97.475,289.09999999999997,2021-10-19,2021-10-19,213.0
184.5,98.95,285.525,2021-10-20,2021-10-20,215.0
194.0,110.325,277.575,2021-10-21,2021-10-21,202.0
199.0,107.95,307.7249999999999,2021-10-22,2021-10-22,204.0
203.0,117.85,287.525,2021-10-23,2021-10-23,178.0
206.0,107.325,284.7249999999999,2021-10-24,2021-10-24,139.0
210.0,108.475,300.0,2021-10-25,2021-10-25,234.0
215.0,115.425,299.575,2021-10-26,2021-10-26,237.0
220.0,121.175,295.525,2021-10-27,2021-10-27,254.0
216.0,133.95,310.19999999999993,2021-10-28,2021-10-28,236.0
236.0,118.425,313.7249999999999,2021-10-29,2021-10-29,240.0
236.5,131.0,311.19999999999993,2021-10-30,2021-10-30,230.0
240.5,136.375,330.575,2021-10-31,2021-10-31,173.0
253.0,136.125,328.0,2021-11-01,2021-11-01,193.0
256.5,143.425,347.62499999999994,2021-11-02,2021-11-02,303.0
268.0,146.0,349.04999999999995,2021-11-03,2021-11-03,295.0
273.5,141.9,354.04999999999995,2021-11-04,2021-11-04,253.0
277.0,158.95,362.62499999999994,2021-11-05,2021-11-05,300.0
282.0,162.475,366.6749999999999,2021-11-06,2021-11-06,245.0
280.0,154.425,373.1,2021-11-07,2021-11-07,221.0
282.5,164.375,359.525,2021-11-08,2021-11-08,309.0
288.5,161.65,371.0499999999999,2021-11-09,2021-11-09,370.0
289.0,165.8,369.575,2021-11-10,2021-11-10,328.0
296.5,164.6,360.525,2021-11-11,2021-11-11,262.0
296.5,159.725,372.525,2021-11-12,2021-11-12,366.0
299.0,169.95,369.7249999999999,2021-11-13,2021-11-13,345.0
306.5,179.95,384.575,2021-11-14,2021-11-14,286.0
325.0,194.125,380.525,2021-11-15,2021-11-15,455.0
324.0,198.9,402.0499999999999,2021-11-16,2021-11-16,434.0
347.5,194.275,411.6749999999999,2021-11-17,2021-11-17,410.0
358.0,211.75,429.62499999999994,2021-11-18,2021-11-18,452.0
384.0,219.925,452.6749999999999,2021-11-19,2021-11-19,444.0
399.5,251.5,475.525,2021-11-20,2021-11-20,383.0
433.5,273.95,515.675,2021-11-21,2021-11-21,363.0
463.5,301.0,532.15,2021-11-22,2021-11-22,617.0
497.0,294.275,573.1749999999997,2021-11-23,2021-11-23,638.0
532.0,326.0,611.0,2021-11-24,2021-11-24,614.0
587.5,348.225,668.525,2021-11-25,2021-11-25,699.0
616.5,395.95,705.15,2021-11-26,2021-11-26,679.0
688.5,427.85,777.9749999999998,2021-11-27,2021-11-27,576.0
735.0,451.9,837.05,2021-11-28,2021-11-28,526.0
791.5,527.8,889.675,2021-11-29,2021-11-29,883.0
850.0,551.2,964.575,2021-11-30,2021-11-30,831.0
921.5,616.9,1037.1,2021-12-01,2021-12-01,869.0
1008.5,672.475,1118.1,2021-12-02,2021-12-02,907.0
1066.0,715.0,1185.8749999999998,2021-12-03,2021-12-03,952.0
1089.0,724.65,1201.975,2021-12-04,2021-12-04,781.0
1101.5,763.4,1247.1,2021-12-05,2021-12-05,734.0
1123.0,764.575,1252.1249999999998,2021-12-06,2021-12-06,1070.0
1126.0,777.55,1265.3749999999998,2021-12-07,2021-12-07,1164.0
1120.0,769.8,1247.8249999999998,2021-12-08,2021-12-08,1073.0
1116.5,786.4,1247.8249999999998,2021-12-09,2021-12-09,1064.0
1108.0,792.25,1227.0,2021-12-10,2021-12-10,1098.0
1104.5,823.4,1225.5499999999995,2021-12-11,2021-12-11,849.0
1095.0,770.3,1232.05,2021-12-12,2021-12-12,798.0
1096.5,791.375,1222.1999999999998,2021-12-13,2021-12-13,1139.0
1082.0,804.425,1217.1,2021-12-14,2021-12-14,1142.0
1080.0,800.125,1204.0,2021-12-15,2021-12-15,1138.0
1068.5,805.975,1181.3,2021-12-16,2021-12-16,1096.0
1073.0,814.1,1184.1,2021-12-17,2021-12-17,1103.0
1060.0,787.425,1178.0,2021-12-18,2021-12-18,864.0
1055.5,811.375,1168.575,2021-12-19,2021-12-19,767.0
1073.5,814.875,1158.1,2021-12-20,2021-12-20,1213.0
1061.5,835.4,1180.575,2021-12-21,2021-12-21,1214.0
1082.5,830.65,1177.1999999999998,2021-12-22,2021-12-22,1215.0
1089.5,839.5,1214.675,2021-12-23,2021-12-23,1183.0
1104.5,851.75,1214.0,2021-12-24,2021-12-24,1128.0
1138.0,901.15,1247.15,2021-12-25,2021-12-25,1039.0
1181.0,893.225,1310.4499999999998,2021-12-26,2021-12-26,1068.0
1224.5,951.75,1395.05,2021-12-27,2021-12-27,1495.0
1289.5,1020.075,1438.05,2021-12-28,2021-12-28,1597.0
1345.0,1031.05,1544.6999999999998,2021-12-29,2021-12-29,1600.0
1441.5,1111.125,1643.25,2021-12-30,2021-12-30,1606.0
1489.5,1190.6,1728.025,2021-12-31,2021-12-31,1474.0
1582.5,1213.925,1820.05,2022-01-01,2022-01-01,1202.0
1655.5,1273.275,1915.6249999999995,2022-01-02,2022-01-02,1303.0
1773.5,1380.4,2030.1749999999995,2022-01-03,2022-01-03,1974.0
1866.5,1446.075,2175.9249999999997,2022-01-04,2022-01-04,2044.0
1964.0,1541.5,2286.975,2022-01-05,2022-01-05,1888.0
2102.0,1654.325,2463.8749999999995,2022-01-06,2022-01-06,1842.0
2161.0,1700.825,2549.8249999999994,2022-01-07,2022-01-07,1886.0
2247.0,1778.975,2586.3749999999995,2022-01-08,2022-01-08,1554.0
2246.0,1807.475,2631.125,2022-01-09,2022-01-09,1455.0
2246.5,1826.325,2570.2,2022-01-10,2022-01-10,2114.0
2265.5,1811.75,2599.25,2022-01-11,2022-01-11,2062.0
2256.5,1830.425,2635.3999999999996,2022-01-12,2022-01-12,2041.0
2284.5,1893.225,2547.2999999999997,2022-01-13,2022-01-13,1972.0
2290.5,1832.725,2600.725,2022-01-14,2022-01-14,1937.0
2293.0,1913.75,2571.1,2022-01-15,2022-01-15,1635.0
2311.0,1868.25,2603.2999999999997,2022-01-16,2022-01-16,1505.0
2310.5,1927.95,2590.725,2022-01-17,2022-01-17,2538.0
2305.5,1936.5,2563.875,2022-01-18,2022-01-18,2452.0
2319.0,2021.375,2555.6999999999994,2022-01-19,2022-01-19,2428.0
2301.5,1979.15,2543.6499999999996,2022-01-20,2022-01-20,2368.0
2285.5,2014.775,2492.4249999999997,2022-01-21,2022-01-21,2223.0
2250.0,1960.475,2491.1749999999993,2022-01-22,2022-01-22,1763.0
2220.0,1951.6,2418.575,2022-01-23,2022-01-23,1615.0
2206.5,1935.95,2405.125,2022-01-24,2022-01-24,2601.0
2139.0,1920.75,2316.625,2022-01-25,2022-01-25,2552.0
2109.0,1938.0,2299.15,2022-01-26,2022-01-26,2363.0
2052.0,1893.5,2242.25,2022-01-27,2022-01-27,2401.0
2024.5,1857.8,2235.0749999999994,2022-01-28,2022-01-28,2287.0
2017.0,1844.375,2191.6,2022-01-29,2022-01-29,1805.0
2004.0,1864.475,2241.775,2022-01-30,2022-01-30,1681.0
1996.5,1859.975,2256.125,2022-01-31,2022-01-31,2573.0
1980.0,1850.425,2300.15,2022-02-01,2022-02-01,2387.0
1977.5,1854.9,2312.2,2022-02-02,2022-02-02,2363.0
1975.5,1819.675,2328.8999999999996,2022-02-03,2022-02-03,2227.0
1963.0,1795.625,2349.575,2022-02-04,2022-02-04,1992.0
1957.0,1768.65,2357.624999999999,2022-02-05,2022-02-05,1573.0
1951.0,1747.375,2345.6,2022-02-06,2022-02-06,1422.0
1936.5,1732.9,2377.075,2022-02-07,2022-02-07,2077.0
1899.5,1707.475,2296.225,2022-02-08,2022-02-08,1932.0
1879.0,1675.85,2290.625,2022-02-09,2022-02-09,1851.0
1856.0,1619.7,2276.1749999999993,2022-02-10,2022-02-10,1783.0
1826.5,1528.8,2280.3499999999995,2022-02-11,2022-02-11,1487.0
1751.0,1516.375,2207.7,2022-02-12,2022-02-12,1143.0
1690.0,1435.65,2126.349999999999,2022-02-13,2022-02-13,1065.0
1618.5,1384.7,2015.8249999999991,2022-02-14,2022-02-14,1593.0
1550.5,1312.95,1951.775,2022-02-15,2022-02-15,1520.0
1482.5,1255.475,1850.8499999999997,2022-02-16,2022-02-16,1370.0
1414.0,1178.175,1756.675,2022-02-17,2022-02-17,1376.0
1356.5,1084.8,1676.4249999999995,2022-02-18,2022-02-18,1212.0
1286.0,1034.0,1613.15,2022-02-19,2022-02-19,876.0
1215.5,995.85,1535.2249999999997,2022-02-20,2022-02-20,762.0
1141.0,943.7,1505.05,2022-02-21,2022-02-21,1175.0
1087.5,895.95,1376.9999999999995,2022-02-22,2022-02-22,1136.0
1021.5,821.125,1337.025,2022-02-23,2022-02-23,1058.0
966.0,791.125,1254.1,2022-02-24,2022-02-24,988.0
920.5,747.95,1232.8249999999998,2022-02-25,2022-02-25,849.0
882.0,712.025,1151.1249999999998,2022-02-26,2022-02-26,645.0
852.0,679.425,1083.0499999999995,2022-02-27,2022-02-27,635.0
805.5,646.425,1044.05,2022-02-28,2022-02-28,881.0
773.0,613.425,1016.9499999999996,2022-03-01,2022-03-01,923.0
755.5,590.475,966.9249999999992,2022-03-02,2022-03-02,839.0
718.5,585.175,955.0999999999996,2022-03-03,2022-03-03,855.0
707.5,563.9,931.9249999999996,2022-03-04,2022-03-04,785.0
684.0,542.95,927.4999999999998,2022-03-05,2022-03-05,602.0
672.5,532.9,906.625,2022-03-06,2022-03-06,596.0
662.5,519.425,886.9749999999998,2022-03-07,2022-03-07,959.0
653.0,501.375,849.9249999999998,2022-03-08,2022-03-08,847.0
650.5,504.425,886.525,2022-03-09,2022-03-09,856.0
654.5,504.375,876.7249999999999,2022-03-10,2022-03-10,830.0
644.0,519.95,868.5499999999998,2022-03-11,2022-03-11,881.0
669.5,512.975,911.0,2022-03-12,2022-03-12,667.0
674.0,531.7,899.4499999999998,2022-03-13,2022-03-13,642.0
727.5,581.275,977.5749999999996,2022-03-14,2022-03-14,1090.0
764.5,588.325,1005.775,2022-03-15,2022-03-15,1043.0
784.5,618.75,1047.6999999999998,2022-03-16,2022-03-16,992.0
822.5,676.75,1092.5249999999994,2022-03-17,2022-03-17,1002.0
868.5,695.475,1193.4499999999996,2022-03-18,2022-03-18,926.0
924.0,722.5,1244.4749999999997,2022-03-19,2022-03-19,671.0
992.0,785.475,1308.7749999999992,2022-03-20,2022-03-20,687.0
1047.0,809.75,1362.1999999999998,2022-03-21,2022-03-21,1241.0
1120.0,881.95,1450.1,2022-03-22,2022-03-22,1161.0
1170.5,918.275,1499.65,2022-03-23,2022-03-23,1172.0
1250.5,1019.8,1611.3499999999988,2022-03-24,2022-03-24,1184.0
1301.0,1035.475,1671.4,2022-03-25,2022-03-25,1091.0
1328.0,1038.5,1691.15,2022-03-26,2022-03-26,845.0
1352.5,1077.375,1761.424999999999,2022-03-27,2022-03-27,896.0
1353.0,1106.95,1702.2249999999997,2022-03-28,2022-03-28,1531.0
1370.0,1122.95,1750.3999999999996,2022-03-29,2022-03-29,1457.0
1367.5,1114.75,1746.6,2022-03-30,2022-03-30,1474.0
1370.5,1136.65,1720.2749999999996,2022-03-31,2022-03-31,1361.0
1389.5,1116.075,1702.2249999999997,2022-04-01,2022-04-01,1320.0
1370.5,1120.75,1687.4999999999995,2022-04-02,2022-04-02,906.0
1386.0,1140.225,1680.8499999999997,2022-04-03,2022-04-03,923.0
1384.5,1138.325,1665.0499999999995,2022-04-04,2022-04-04,1536.0
1382.5,1162.8,1647.575,2022-04-05,2022-04-05,1471.0
1383.5,1134.65,1628.6249999999995,2022-04-06,2022-04-06,1515.0
1374.5,1130.875,1640.0,2022-04-07,2022-04-07,1559.0
1353.5,1153.5,1599.6999999999994,2022-04-08,2022-04-08,1382.0
1367.0,1144.75,1586.0,2022-04-09,2022-04-09,1090.0
1350.0,1158.325,1578.9499999999996,2022-04-10,2022-04-10,998.0
1345.0,1180.025,1553.1749999999995,2022-04-11,2022-04-11,1666.0
1341.0,1174.875,1530.3249999999998,2022-04-12,2022-04-12,1666.0
1338.0,1162.475,1518.675,2022-04-13,2022-04-13,1426.0
1319.0,1164.75,1508.9999999999995,2022-04-14,2022-04-14,1385.0
1308.0,1168.225,1513.35,2022-04-15,2022-04-15,1283.0
1304.5,1169.025,1440.4999999999998,2022-04-16,2022-04-16,944.0
1284.0,1158.175,1404.6,2022-04-17,2022-04-17,823.0
1257.0,1119.15,1403.8249999999998,2022-04-18,2022-04-18,977.0
1247.0,1124.375,1346.525,2022-04-19,2022-04-19,1516.0
1226.5,1107.025,1337.15,2022-04-20,2022-04-20,1338.0
1208.0,1070.7,1313.25,2022-04-21,2022-04-21,1347.0
1165.0,1010.65,1267.1999999999998,2022-04-22,2022-04-22,1216.0
1125.0,1030.375,1215.625,2022-04-23,2022-04-23,881.0
1094.0,975.0,1163.575,2022-04-24,2022-04-24,757.0
1039.5,935.05,1129.575,2022-04-25,2022-04-25,1207.0
1006.5,891.5,1081.05,2022-04-26,2022-04-26,1145.0
963.5,856.425,1043.575,2022-04-27,2022-04-27,927.0
910.5,805.25,990.25,2022-04-28,2022-04-28,985.0
873.5,759.75,945.1,2022-04-29,2022-04-29,868.0
