adu-median,adu-p1,adu-p2,time,index,date,hosp_pred
388.0,252.85,478.92499999999984,2021-02-10,346.0,2021-02-10,346.0
392.0,266.225,468.7249999999999,2021-02-11,347.0,2021-02-11,343.0
383.0,257.425,463.57499999999993,2021-02-12,348.0,2021-02-12,352.0
375.5,256.3,453.15,2021-02-13,349.0,2021-02-13,273.0
371.5,265.95,461.05,2021-02-14,350.0,2021-02-14,223.0
361.5,252.225,446.0749999999998,2021-02-15,351.0,2021-02-15,395.0
358.5,246.95,421.05,2021-02-16,352.0,2021-02-16,352.0
358.0,252.175,439.1,2021-02-17,353.0,2021-02-17,373.0
356.5,245.65,428.0,2021-02-18,354.0,2021-02-18,367.0
351.0,248.0,423.675,2021-02-19,355.0,2021-02-19,332.0
350.0,259.6,417.575,2021-02-20,356.0,2021-02-20,328.0
357.0,263.125,429.5999999999998,2021-02-21,357.0,2021-02-21,297.0
356.0,272.125,421.575,2021-02-22,358.0,2021-02-22,441.0
359.0,276.375,441.15,2021-02-23,359.0,2021-02-23,416.0
368.5,285.9,439.2999999999999,2021-02-24,360.0,2021-02-24,393.0
369.0,293.85,424.525,2021-02-25,361.0,2021-02-25,379.0
380.5,290.475,430.19999999999993,2021-02-26,362.0,2021-02-26,423.0
377.5,277.75,443.625,2021-02-27,363.0,2021-02-27,353.0
383.5,318.4,438.7249999999999,2021-02-28,364.0,2021-02-28,337.0
390.5,309.95,440.525,2021-03-01,365.0,2021-03-01,470.0
385.5,313.125,454.7249999999999,2021-03-02,366.0,2021-03-02,403.0
399.5,328.225,461.05,2021-03-03,367.0,2021-03-03,421.0
403.5,321.45000000000005,457.675,2021-03-04,368.0,2021-03-04,459.0
405.0,343.325,468.675,2021-03-05,369.0,2021-03-05,426.0
413.0,344.65,469.15,2021-03-06,370.0,2021-03-06,358.0
416.0,332.275,490.625,2021-03-07,371.0,2021-03-07,335.0
420.5,336.1,480.2999999999999,2021-03-08,372.0,2021-03-08,518.0
424.0,363.8,482.05,2021-03-09,373.0,2021-03-09,492.0
436.0,375.0,489.2999999999999,2021-03-10,374.0,2021-03-10,442.0
438.5,380.9,495.7249999999999,2021-03-11,375.0,2021-03-11,478.0
451.0,388.3250000000001,507.4499999999998,2021-03-12,376.0,2021-03-12,474.0
452.5,388.8,526.3499999999999,2021-03-13,377.0,2021-03-13,444.0
468.0,393.375,523.0,2021-03-14,378.0,2021-03-14,378.0
475.5,417.375,547.1749999999997,2021-03-15,379.0,2021-03-15,611.0
485.0,401.85,544.3499999999999,2021-03-16,380.0,2021-03-16,560.0
490.5,420.425,571.9749999999999,2021-03-17,381.0,2021-03-17,583.0
504.0,426.125,580.2999999999998,2021-03-18,382.0,2021-03-18,573.0
519.0,442.7,584.15,2021-03-19,383.0,2021-03-19,630.0
532.0,459.225,614.05,2021-03-20,384.0,2021-03-20,502.0
546.0,466.275,609.05,2021-03-21,385.0,2021-03-21,473.0
564.0,457.8,637.05,2021-03-22,386.0,2021-03-22,644.0
571.0,501.9,654.625,2021-03-23,387.0,2021-03-23,647.0
587.5,495.85,674.5250000000001,2021-03-24,388.0,2021-03-24,601.0
606.0,497.3250000000001,673.575,2021-03-25,389.0,2021-03-25,745.0
627.0,522.8,707.3499999999999,2021-03-26,390.0,2021-03-26,701.0
630.5,517.85,704.5749999999999,2021-03-27,391.0,2021-03-27,625.0
637.0,521.0,722.7249999999999,2021-03-28,392.0,2021-03-28,516.0
640.5,538.0,736.0,2021-03-29,393.0,2021-03-29,801.0
645.5,535.475,740.1,2021-03-30,394.0,2021-03-30,739.0
646.0,526.025,746.0,2021-03-31,395.0,2021-03-31,704.0
643.0,512.375,763.3,2021-04-01,396.0,2021-04-01,773.0
656.5,513.325,744.625,2021-04-02,397.0,2021-04-02,787.0
660.0,511.275,763.575,2021-04-03,398.0,2021-04-03,668.0
648.0,514.475,755.525,2021-04-04,399.0,2021-04-04,622.0
651.0,518.9,770.625,2021-04-05,400.0,2021-04-05,736.0
656.0,510.325,772.525,2021-04-06,401.0,2021-04-06,836.0
648.0,501.9500000000001,772.575,2021-04-07,402.0,2021-04-07,738.0
649.5,502.0,788.7749999999999,2021-04-08,403.0,2021-04-08,822.0
660.5,504.475,788.15,2021-04-09,404.0,2021-04-09,770.0
659.5,516.95,801.8749999999999,2021-04-10,405.0,2021-04-10,706.0
643.0,496.475,826.0249999999999,2021-04-11,406.0,2021-04-11,589.0
645.0,495.325,801.1999999999999,2021-04-12,407.0,2021-04-12,771.0
629.5,488.475,792.0999999999999,2021-04-13,408.0,2021-04-13,691.0
630.0,475.075,795.4499999999998,2021-04-14,409.0,2021-04-14,708.0
627.5,476.375,784.0,2021-04-15,410.0,2021-04-15,754.0
622.0,465.475,787.3999999999999,2021-04-16,411.0,2021-04-16,706.0
607.5,453.85,772.525,2021-04-17,412.0,2021-04-17,655.0
595.5,456.9,781.575,2021-04-18,413.0,2021-04-18,574.0
580.5,427.125,767.8749999999999,2021-04-19,414.0,2021-04-19,817.0
589.0,419.425,755.0999999999999,2021-04-20,415.0,2021-04-20,755.0
565.5,430.0,760.7749999999999,2021-04-21,416.0,2021-04-21,704.0
570.5,426.9,753.8249999999998,2021-04-22,417.0,2021-04-22,705.0
553.5,417.375,738.9499999999996,2021-04-23,418.0,2021-04-23,745.0
538.5,396.65,740.6999999999997,2021-04-24,419.0,2021-04-24,562.0
533.5,405.75,704.7749999999999,2021-04-25,420.0,2021-04-25,499.0
519.0,381.85,709.7249999999999,2021-04-26,421.0,2021-04-26,658.0
517.0,368.3250000000001,691.9749999999999,2021-04-27,422.0,2021-04-27,645.0
500.5,376.475,674.925,2021-04-28,423.0,2021-04-28,613.0
478.0,361.8,668.4499999999998,2021-04-29,424.0,2021-04-29,563.0
479.0,355.95000000000005,656.15,2021-04-30,425.0,2021-04-30,633.0
473.0,339.275,656.4499999999998,2021-05-01,426.0,2021-05-01,481.0
456.0,334.0,656.0,2021-05-02,427.0,2021-05-02,412.0
446.5,333.0,645.0999999999999,2021-05-03,428.0,2021-05-03,516.0
456.0,328.95,620.1,2021-05-04,429.0,2021-05-04,514.0
434.0,308.95,624.0999999999999,2021-05-05,430.0,2021-05-05,430.0
434.5,290.75,618.575,2021-05-06,431.0,2021-05-06,475.0
416.5,310.42499999999995,621.4499999999998,2021-05-07,432.0,2021-05-07,403.0
421.0,293.95,614.7249999999999,2021-05-08,433.0,2021-05-08,335.0
397.5,279.475,591.25,2021-05-09,434.0,2021-05-09,338.0
383.5,270.42499999999995,571.05,2021-05-10,435.0,2021-05-10,440.0
361.0,262.425,543.675,2021-05-11,436.0,2021-05-11,312.0
356.0,249.225,532.2749999999997,2021-05-12,437.0,2021-05-12,304.0
342.5,238.95,498.05,2021-05-13,438.0,2021-05-13,273.0
322.5,224.85,503.675,2021-05-14,439.0,2021-05-14,305.0
305.0,214.95,475.05,2021-05-15,440.0,2021-05-15,251.0
287.5,210.425,432.675,2021-05-16,441.0,2021-05-16,228.0
280.5,198.95,420.82499999999993,2021-05-17,442.0,2021-05-17,324.0
268.5,180.425,409.05,2021-05-18,443.0,2021-05-18,272.0
241.5,161.27499999999998,385.2999999999999,2021-05-19,444.0,2021-05-19,279.0
235.5,169.425,355.2999999999999,2021-05-20,445.0,2021-05-20,236.0
227.0,158.375,359.57499999999993,2021-05-21,446.0,2021-05-21,247.0
216.5,153.375,349.3499999999999,2021-05-22,447.0,2021-05-22,218.0
205.5,143.425,324.92499999999984,2021-05-23,448.0,2021-05-23,177.0
197.5,138.425,305.575,2021-05-24,449.0,2021-05-24,221.0
189.0,127.425,303.525,2021-05-25,450.0,2021-05-25,204.0
185.5,120.475,294.7249999999999,2021-05-26,451.0,2021-05-26,224.0
175.5,108.7,279.525,2021-05-27,452.0,2021-05-27,235.0
168.0,106.0,270.19999999999993,2021-05-28,453.0,2021-05-28,195.0
161.5,108.95,267.3499999999999,2021-05-29,454.0,2021-05-29,191.0
152.0,99.475,251.05,2021-05-30,455.0,2021-05-30,116.0
149.5,99.375,237.82499999999987,2021-05-31,456.0,2021-05-31,196.0
142.0,91.275,237.67499999999995,2021-06-01,457.0,2021-06-01,205.0
139.5,90.95,246.525,2021-06-02,458.0,2021-06-02,199.0
129.0,88.9,212.62499999999997,2021-06-03,459.0,2021-06-03,158.0
125.5,77.425,212.7249999999999,2021-06-04,460.0,2021-06-04,167.0
115.5,80.0,208.575,2021-06-05,461.0,2021-06-05,118.0
115.5,74.475,204.62499999999997,2021-06-06,462.0,2021-06-06,95.0
111.0,71.85,200.05,2021-06-07,463.0,2021-06-07,167.0
109.0,68.475,187.575,2021-06-08,464.0,2021-06-08,123.0
104.0,64.0,180.0,2021-06-09,465.0,2021-06-09,123.0
102.5,59.0,179.24999999999991,2021-06-10,466.0,2021-06-10,109.0
94.5,56.8,177.62499999999994,2021-06-11,467.0,2021-06-11,109.0
93.5,57.0,155.52499999999998,2021-06-12,468.0,2021-06-12,89.0
89.5,56.95,159.575,2021-06-13,469.0,2021-06-13,93.0
90.5,55.0,169.62499999999994,2021-06-14,470.0,2021-06-14,105.0
84.0,51.0,151.575,2021-06-15,471.0,2021-06-15,77.0
76.0,47.0,149.34999999999988,2021-06-16,472.0,2021-06-16,75.0
72.0,44.475,134.52499999999998,2021-06-17,473.0,2021-06-17,66.0
72.0,39.95,134.34999999999988,2021-06-18,474.0,2021-06-18,54.0
67.0,38.0,123.57499999999996,2021-06-19,475.0,2021-06-19,50.0
63.5,36.0,116.14999999999996,2021-06-20,476.0,2021-06-20,44.0
55.5,33.474999999999994,107.09999999999997,2021-06-21,477.0,2021-06-21,58.0
56.5,28.950000000000003,112.09999999999997,2021-06-22,478.0,2021-06-22,68.0
52.0,31.475,105.04999999999998,2021-06-23,479.0,2021-06-23,54.0
51.0,29.0,99.67499999999994,2021-06-24,480.0,2021-06-24,48.0
47.0,28.0,94.67499999999994,2021-06-25,481.0,2021-06-25,36.0
46.0,22.0,90.57499999999996,2021-06-26,482.0,2021-06-26,32.0
45.0,23.475,93.14999999999996,2021-06-27,483.0,2021-06-27,30.0
42.0,20.950000000000003,79.52499999999999,2021-06-28,484.0,2021-06-28,43.0
41.5,22.475,79.14999999999995,2021-06-29,485.0,2021-06-29,43.0
40.0,19.475,79.24999999999991,2021-06-30,486.0,2021-06-30,36.0
37.0,22.0,76.52499999999999,2021-07-01,487.0,2021-07-01,33.0
36.0,20.0,77.62499999999996,2021-07-02,488.0,2021-07-02,35.0
34.0,19.475,76.0,2021-07-03,489.0,2021-07-03,24.0
34.0,18.9,83.57499999999997,2021-07-04,490.0,2021-07-04,34.0
35.0,21.0,76.62499999999996,2021-07-05,491.0,2021-07-05,44.0
34.5,18.475,74.04999999999998,2021-07-06,492.0,2021-07-06,35.0
34.5,15.475,76.09999999999997,2021-07-07,493.0,2021-07-07,47.0
34.0,18.0,67.52499999999999,2021-07-08,494.0,2021-07-08,44.0
36.0,19.475,89.62499999999996,2021-07-09,495.0,2021-07-09,52.0
39.5,19.475,86.52499999999999,2021-07-10,496.0,2021-07-10,45.0
43.0,21.950000000000003,106.24999999999991,2021-07-11,497.0,2021-07-11,36.0
45.5,25.475,113.72499999999992,2021-07-12,498.0,2021-07-12,50.0
56.0,25.475,126.525,2021-07-13,499.0,2021-07-13,72.0
64.0,30.475,148.0,2021-07-14,500.0,2021-07-14,50.0
72.0,39.475,151.92499999999984,2021-07-15,501.0,2021-07-15,60.0
75.5,39.95,179.34999999999988,2021-07-16,502.0,2021-07-16,74.0
83.5,43.425,217.62499999999997,2021-07-17,503.0,2021-07-17,81.0
88.0,45.375,220.14999999999995,2021-07-18,504.0,2021-07-18,78.0
99.0,51.425,248.15,2021-07-19,505.0,2021-07-19,119.0
100.5,54.275000000000006,260.2499999999999,2021-07-20,506.0,2021-07-20,110.0
113.5,58.9,281.525,2021-07-21,507.0,2021-07-21,146.0
119.5,61.0,309.1249999999998,2021-07-22,508.0,2021-07-22,125.0
131.0,62.9,306.22499999999974,2021-07-23,509.0,2021-07-23,163.0
138.5,74.85,349.7999999999997,2021-07-24,510.0,2021-07-24,156.0
153.5,73.42500000000001,420.8749999999999,2021-07-25,511.0,2021-07-25,162.0
163.0,91.0,450.22499999999945,2021-07-26,512.0,2021-07-26,214.0
171.5,99.95,456.27499999999975,2021-07-27,513.0,2021-07-27,202.0
193.5,95.475,490.5999999999998,2021-07-28,514.0,2021-07-28,211.0
205.5,110.425,561.0749999999998,2021-07-29,515.0,2021-07-29,276.0
217.0,114.475,606.3499999999999,2021-07-30,516.0,2021-07-30,275.0
231.5,105.75,632.5999999999998,2021-07-31,517.0,2021-07-31,245.0
251.0,125.375,664.3499999999999,2021-08-01,518.0,2021-08-01,223.0
271.5,140.95,727.4749999999997,2021-08-02,519.0,2021-08-02,292.0
286.5,141.375,755.0499999999997,2021-08-03,520.0,2021-08-03,315.0
298.0,154.275,790.5249999999993,2021-08-04,521.0,2021-08-04,281.0
310.0,157.5,882.1499999999999,2021-08-05,522.0,2021-08-05,281.0
326.0,164.225,904.7249999999996,2021-08-06,523.0,2021-08-06,307.0
333.5,178.22500000000002,934.575,2021-08-07,524.0,2021-08-07,292.0
344.0,181.325,931.2749999999996,2021-08-08,525.0,2021-08-08,224.0
340.0,173.60000000000002,943.675,2021-08-09,526.0,2021-08-09,322.0
340.5,179.425,923.4249999999992,2021-08-10,527.0,2021-08-10,332.0
345.0,181.425,917.025,2021-08-11,528.0,2021-08-11,329.0
348.5,177.475,959.3749999999998,2021-08-12,529.0,2021-08-12,318.0
334.5,180.475,935.05,2021-08-13,530.0,2021-08-13,326.0
332.5,173.47500000000002,886.0249999999999,2021-08-14,531.0,2021-08-14,309.0
331.0,173.425,872.0249999999994,2021-08-15,532.0,2021-08-15,264.0
318.5,157.75,879.3999999999999,2021-08-16,533.0,2021-08-16,308.0
304.5,158.95,836.8249999999998,2021-08-17,534.0,2021-08-17,315.0
292.0,148.8,795.8499999999997,2021-08-18,535.0,2021-08-18,317.0
287.5,145.8,765.0249999999999,2021-08-19,536.0,2021-08-19,315.0
277.0,149.7,730.9749999999995,2021-08-20,537.0,2021-08-20,289.0
267.5,150.95,691.7249999999999,2021-08-21,538.0,2021-08-21,248.0
259.5,136.7,662.7999999999997,2021-08-22,539.0,2021-08-22,281.0
250.0,126.9,681.3499999999999,2021-08-23,540.0,2021-08-23,304.0
234.5,131.425,641.0999999999997,2021-08-24,541.0,2021-08-24,281.0
223.5,112.225,551.6999999999998,2021-08-25,542.0,2021-08-25,263.0
220.0,115.475,548.0249999999994,2021-08-26,543.0,2021-08-26,265.0
211.5,105.375,536.3999999999995,2021-08-27,544.0,2021-08-27,255.0
190.0,101.0,512.3249999999997,2021-08-28,545.0,2021-08-28,186.0
190.5,95.0,462.9749999999999,2021-08-29,546.0,2021-08-29,204.0
183.0,91.0,448.54999999999984,2021-08-30,547.0,2021-08-30,276.0
169.0,91.0,427.2499999999996,2021-08-31,548.0,2021-08-31,232.0
165.5,85.375,412.9749999999998,2021-09-01,549.0,2021-09-01,229.0
163.0,81.0,360.92499999999984,2021-09-02,550.0,2021-09-02,209.0
148.0,72.475,349.7249999999999,2021-09-03,551.0,2021-09-03,201.0
142.5,68.0,359.2499999999999,2021-09-04,552.0,2021-09-04,176.0
135.0,71.94999999999999,315.3249999999997,2021-09-05,553.0,2021-09-05,147.0
128.0,69.475,312.15,2021-09-06,554.0,2021-09-06,213.0
118.5,60.9,278.22499999999974,2021-09-07,555.0,2021-09-07,178.0
114.0,60.0,242.0749999999998,2021-09-08,556.0,2021-09-08,203.0
104.0,57.475,250.0749999999998,2021-09-09,557.0,2021-09-09,167.0
102.0,53.475,239.44999999999985,2021-09-10,558.0,2021-09-10,156.0
101.5,52.0,220.7249999999999,2021-09-11,559.0,2021-09-11,137.0
94.0,49.375,207.5499999999998,2021-09-12,560.0,2021-09-12,126.0
91.5,46.475,213.0,2021-09-13,561.0,2021-09-13,148.0
90.0,41.0,205.2999999999999,2021-09-14,562.0,2021-09-14,145.0
85.0,45.375,195.14999999999995,2021-09-15,563.0,2021-09-15,135.0
86.5,37.95,177.575,2021-09-16,564.0,2021-09-16,105.0
82.5,43.425,183.7249999999999,2021-09-17,565.0,2021-09-17,114.0
77.5,39.475,157.14999999999995,2021-09-18,566.0,2021-09-18,101.0
79.0,39.95,154.04999999999998,2021-09-19,567.0,2021-09-19,95.0
77.0,38.425,165.82499999999987,2021-09-20,568.0,2021-09-20,110.0
77.0,37.275,155.0,2021-09-21,569.0,2021-09-21,86.0
73.0,40.85,152.62499999999994,2021-09-22,570.0,2021-09-22,110.0
71.0,37.475,146.52499999999998,2021-09-23,571.0,2021-09-23,88.0
72.5,38.900000000000006,141.52499999999998,2021-09-24,572.0,2021-09-24,76.0
72.0,38.95,132.52499999999998,2021-09-25,573.0,2021-09-25,78.0
69.0,39.475,129.52499999999998,2021-09-26,574.0,2021-09-26,65.0
66.0,33.474999999999994,137.14999999999995,2021-09-27,575.0,2021-09-27,91.0
69.0,34.0,128.52499999999998,2021-09-28,576.0,2021-09-28,75.0
69.0,32.475,132.04999999999998,2021-09-29,577.0,2021-09-29,85.0
66.5,35.474999999999994,122.0,2021-09-30,578.0,2021-09-30,70.0
67.0,33.0,115.72499999999992,2021-10-01,579.0,2021-10-01,76.0
61.0,29.425,118.57499999999996,2021-10-02,580.0,2021-10-02,57.0
64.0,26.950000000000003,119.525,2021-10-03,581.0,2021-10-03,70.0
62.0,34.0,108.62499999999996,2021-10-04,582.0,2021-10-04,69.0
58.0,35.0,106.57499999999996,2021-10-05,583.0,2021-10-05,79.0
59.0,30.0,108.57499999999996,2021-10-06,584.0,2021-10-06,59.0
60.0,31.85,108.14999999999996,2021-10-07,585.0,2021-10-07,64.0
58.5,29.475,97.525,2021-10-08,586.0,2021-10-08,73.0
56.5,32.475,97.62499999999996,2021-10-09,587.0,2021-10-09,42.0
61.0,33.474999999999994,98.04999999999998,2021-10-10,588.0,2021-10-10,40.0
59.0,29.475,93.04999999999998,2021-10-11,589.0,2021-10-11,53.0
62.0,33.475,95.525,2021-10-12,590.0,2021-10-12,71.0
61.5,31.475,100.525,2021-10-13,591.0,2021-10-13,51.0
65.0,32.9,99.04999999999998,2021-10-14,592.0,2021-10-14,67.0
64.5,38.95,101.0,2021-10-15,593.0,2021-10-15,65.0
65.0,40.95,106.04999999999998,2021-10-16,594.0,2021-10-16,57.0
65.5,43.425,99.04999999999998,2021-10-17,595.0,2021-10-17,59.0
69.0,40.425,102.04999999999998,2021-10-18,596.0,2021-10-18,73.0
67.5,41.0,107.525,2021-10-19,597.0,2021-10-19,70.0
72.0,39.9,111.0,2021-10-20,598.0,2021-10-20,72.0
74.5,40.425,105.04999999999998,2021-10-21,599.0,2021-10-21,70.0
75.0,45.375,106.525,2021-10-22,600.0,2021-10-22,74.0
77.5,43.9,109.525,2021-10-23,601.0,2021-10-23,60.0
80.5,46.0,112.04999999999998,2021-10-24,602.0,2021-10-24,57.0
79.5,42.9,116.04999999999998,2021-10-25,603.0,2021-10-25,81.0
79.0,51.475,114.09999999999997,2021-10-26,604.0,2021-10-26,85.0
83.0,42.475,112.525,2021-10-27,605.0,2021-10-27,80.0
81.5,47.9,118.09999999999997,2021-10-28,606.0,2021-10-28,85.0
86.0,50.0,119.09999999999997,2021-10-29,607.0,2021-10-29,83.0
88.0,52.475,122.04999999999998,2021-10-30,608.0,2021-10-30,84.0
90.0,58.0,122.525,2021-10-31,609.0,2021-10-31,55.0
92.0,53.275,125.57499999999996,2021-11-01,610.0,2021-11-01,69.0
97.0,57.95,125.09999999999997,2021-11-02,611.0,2021-11-02,93.0
98.0,64.475,129.0,2021-11-03,612.0,2021-11-03,110.0
99.0,66.0,130.52499999999998,2021-11-04,613.0,2021-11-04,98.0
103.0,62.275,131.0,2021-11-05,614.0,2021-11-05,91.0
103.0,63.325,133.52499999999998,2021-11-06,615.0,2021-11-06,79.0
101.0,68.425,131.04999999999998,2021-11-07,616.0,2021-11-07,72.0
102.5,62.95,135.04999999999998,2021-11-08,617.0,2021-11-08,101.0
103.0,66.9,130.52499999999998,2021-11-09,618.0,2021-11-09,126.0
99.0,66.425,127.0,2021-11-10,619.0,2021-11-10,92.0
101.0,69.475,130.0,2021-11-11,620.0,2021-11-11,98.0
97.0,64.95,128.575,2021-11-12,621.0,2021-11-12,116.0
99.5,69.475,126.09999999999997,2021-11-13,622.0,2021-11-13,110.0
103.0,76.475,135.52499999999998,2021-11-14,623.0,2021-11-14,114.0
104.5,66.95,135.0,2021-11-15,624.0,2021-11-15,175.0
108.0,76.425,134.0,2021-11-16,625.0,2021-11-16,139.0
114.0,78.425,144.09999999999997,2021-11-17,626.0,2021-11-17,116.0
119.0,90.0,145.52499999999998,2021-11-18,627.0,2021-11-18,165.0
123.5,88.85,159.0,2021-11-19,628.0,2021-11-19,148.0
134.0,98.9,163.575,2021-11-20,629.0,2021-11-20,131.0
142.0,103.9,176.09999999999997,2021-11-21,630.0,2021-11-21,135.0
152.5,107.95,191.525,2021-11-22,631.0,2021-11-22,227.0
166.5,119.025,209.575,2021-11-23,632.0,2021-11-23,190.0
184.5,131.0,223.7249999999999,2021-11-24,633.0,2021-11-24,209.0
198.0,145.8,231.19999999999996,2021-11-25,634.0,2021-11-25,244.0
215.5,158.85,261.525,2021-11-26,635.0,2021-11-26,245.0
230.5,173.025,277.04999999999995,2021-11-27,636.0,2021-11-27,215.0
250.5,183.9,294.575,2021-11-28,637.0,2021-11-28,208.0
272.5,203.8,325.7249999999999,2021-11-29,638.0,2021-11-29,301.0
296.5,224.825,348.15,2021-11-30,639.0,2021-11-30,284.0
322.5,242.8,370.15,2021-12-01,640.0,2021-12-01,343.0
341.5,242.575,403.625,2021-12-02,641.0,2021-12-02,319.0
363.5,265.75,417.19999999999993,2021-12-03,642.0,2021-12-03,322.0
374.5,280.9,447.1,2021-12-04,643.0,2021-12-04,288.0
381.0,259.0,442.625,2021-12-05,644.0,2021-12-05,296.0
391.5,267.8,448.675,2021-12-06,645.0,2021-12-06,395.0
383.0,270.85,456.575,2021-12-07,646.0,2021-12-07,472.0
381.0,274.9,448.15,2021-12-08,647.0,2021-12-08,401.0
381.5,264.0,433.575,2021-12-09,648.0,2021-12-09,415.0
379.0,259.6,434.1,2021-12-10,649.0,2021-12-10,441.0
378.0,231.95,433.15,2021-12-11,650.0,2021-12-11,353.0
369.0,251.85,432.1,2021-12-12,651.0,2021-12-12,327.0
367.5,247.825,411.0,2021-12-13,652.0,2021-12-13,448.0
365.0,238.9,417.575,2021-12-14,653.0,2021-12-14,415.0
360.5,241.35,411.675,2021-12-15,654.0,2021-12-15,432.0
357.5,221.375,409.7249999999999,2021-12-16,655.0,2021-12-16,418.0
355.5,225.425,410.675,2021-12-17,656.0,2021-12-17,435.0
349.0,227.15,413.05,2021-12-18,657.0,2021-12-18,350.0
352.0,217.975,394.525,2021-12-19,658.0,2021-12-19,337.0
351.0,221.0,406.3499999999999,2021-12-20,659.0,2021-12-20,496.0
353.0,224.0,412.0,2021-12-21,660.0,2021-12-21,444.0
352.0,223.7,411.7249999999999,2021-12-22,661.0,2021-12-22,492.0
355.0,225.225,406.1,2021-12-23,662.0,2021-12-23,487.0
361.0,201.85,413.0,2021-12-24,663.0,2021-12-24,459.0
371.5,231.25,430.525,2021-12-25,664.0,2021-12-25,423.0
378.0,221.45,446.625,2021-12-26,665.0,2021-12-26,447.0
397.0,245.475,473.575,2021-12-27,666.0,2021-12-27,635.0
405.0,275.2,468.7749999999999,2021-12-28,667.0,2021-12-28,622.0
420.5,277.9,495.525,2021-12-29,668.0,2021-12-29,633.0
449.5,278.325,523.05,2021-12-30,669.0,2021-12-30,650.0
464.5,310.375,551.15,2021-12-31,670.0,2021-12-31,575.0
499.5,314.4,574.7749999999999,2022-01-01,671.0,2022-01-01,495.0
519.0,315.975,611.05,2022-01-02,672.0,2022-01-02,546.0
537.0,350.275,635.9749999999998,2022-01-03,673.0,2022-01-03,787.0
557.0,385.425,661.625,2022-01-04,674.0,2022-01-04,819.0
594.5,395.4,693.2499999999999,2022-01-05,675.0,2022-01-05,782.0
620.5,438.025,739.05,2022-01-06,676.0,2022-01-06,740.0
646.0,445.55,771.7749999999999,2022-01-07,677.0,2022-01-07,688.0
659.0,480.775,795.3499999999999,2022-01-08,678.0,2022-01-08,599.0
673.0,460.5,788.7749999999999,2022-01-09,679.0,2022-01-09,557.0
686.5,513.85,789.1999999999999,2022-01-10,680.0,2022-01-10,780.0
682.0,488.625,796.625,2022-01-11,681.0,2022-01-11,737.0
677.5,448.425,789.625,2022-01-12,682.0,2022-01-12,745.0
693.5,488.9,790.0,2022-01-13,683.0,2022-01-13,672.0
684.0,522.6,792.7249999999999,2022-01-14,684.0,2022-01-14,698.0
682.0,534.65,776.05,2022-01-15,685.0,2022-01-15,595.0
688.5,514.325,790.525,2022-01-16,686.0,2022-01-16,563.0
689.5,554.375,784.5749999999999,2022-01-17,687.0,2022-01-17,876.0
686.0,527.425,768.5749999999999,2022-01-18,688.0,2022-01-18,906.0
686.0,549.95,768.3999999999999,2022-01-19,689.0,2022-01-19,845.0
673.5,547.125,764.675,2022-01-20,690.0,2022-01-20,795.0
674.5,542.525,770.05,2022-01-21,691.0,2022-01-21,717.0
656.5,571.95,716.675,2022-01-22,692.0,2022-01-22,593.0
646.0,571.325,728.0999999999999,2022-01-23,693.0,2022-01-23,589.0
641.5,546.7,703.7249999999999,2022-01-24,694.0,2022-01-24,864.0
609.5,524.6,677.525,2022-01-25,695.0,2022-01-25,814.0
600.5,528.85,660.625,2022-01-26,696.0,2022-01-26,755.0
578.5,517.75,637.7749999999999,2022-01-27,697.0,2022-01-27,800.0
573.0,508.375,630.625,2022-01-28,698.0,2022-01-28,724.0
557.0,508.85,633.7749999999999,2022-01-29,699.0,2022-01-29,562.0
553.5,502.95,615.0999999999999,2022-01-30,700.0,2022-01-30,546.0
546.5,493.425,620.5749999999999,2022-01-31,701.0,2022-01-31,840.0
546.0,497.9,613.625,2022-02-01,702.0,2022-02-01,744.0
539.0,482.475,623.625,2022-02-02,703.0,2022-02-02,724.0
533.0,478.325,597.05,2022-02-03,704.0,2022-02-03,639.0
528.5,477.85,612.8249999999999,2022-02-04,705.0,2022-02-04,599.0
525.5,464.95,595.525,2022-02-05,706.0,2022-02-05,446.0
515.0,454.9,597.1249999999998,2022-02-06,707.0,2022-02-06,427.0
509.5,445.425,574.625,2022-02-07,708.0,2022-02-07,617.0
500.5,427.8,590.0999999999999,2022-02-08,709.0,2022-02-08,542.0
486.0,424.275,574.5749999999999,2022-02-09,710.0,2022-02-09,548.0
479.5,414.475,572.15,2022-02-10,711.0,2022-02-10,514.0
464.0,379.375,556.1999999999999,2022-02-11,712.0,2022-02-11,438.0
453.0,366.85,534.15,2022-02-12,713.0,2022-02-12,324.0
429.0,368.0,517.675,2022-02-13,714.0,2022-02-13,298.0
406.0,344.325,490.15,2022-02-14,715.0,2022-02-14,467.0
388.0,310.0,490.7249999999999,2022-02-15,716.0,2022-02-15,428.0
369.5,303.0,482.4749999999997,2022-02-16,717.0,2022-02-16,387.0
354.0,281.95,434.2499999999999,2022-02-17,718.0,2022-02-17,392.0
329.5,261.8,443.05,2022-02-18,719.0,2022-02-18,322.0
314.5,254.275,396.2999999999999,2022-02-19,720.0,2022-02-19,240.0
294.5,239.95,391.5999999999998,2022-02-20,721.0,2022-02-20,225.0
279.0,214.0,361.64999999999975,2022-02-21,722.0,2022-02-21,318.0
263.0,201.95,343.19999999999993,2022-02-22,723.0,2022-02-22,275.0
247.5,190.85,327.19999999999993,2022-02-23,724.0,2022-02-23,280.0
231.0,183.9,295.04999999999995,2022-02-24,725.0,2022-02-24,239.0
219.5,170.95,305.3249999999997,2022-02-25,726.0,2022-02-25,204.0
